"AK0141","AK0145","AK0164","AK0174","AK0175","AK0144","AK0147","AK0154","AK0155","AK0166","AK0168","AK0139","AK0161","AK0170","AK0200","AK0202","AK0204","AK0135","AK0140","AK0142","AK0157","AK0169"
1425200.455,1784214.632,925376.608,1804635.298,1405379.348,878186.646,624412.896,0,634974.428,1362737.557,1055549.812,429304.961,1108440.88,848261.084,1715772.426,1122360.266,2373492.257,1388759.947,464282.533,1147895.225,581501.461,1106255.83
1344771.666,1699909.724,909771.778,1710668.469,1436080.926,979559.987,739659.655,38778.203,702174.392,1417548.103,1135196.003,577171.968,1053410.05,827875.497,1557409.102,1132360.581,2216921.676,1395700.76,564456.031,1255700.16,742339.577,1184881.451
459971.791,453202.8335,339960.228,399920.8493,224546.0219,178998.9355,146176.5708,0,170530.5683,140372.3085,223772.1596,123989.6704,479349.1621,435095.4716,489367.7143,285323.9824,473330.1137,280316.9003,136684.728,163754.8901,199068.395,174521.3501
695387.9045,704943.2976,435007.0891,628283.4543,365171.3249,280210.9768,194991.5906,0,277580.8152,226155.4348,412607.3479,159790.3713,774292.6604,605881.5686,819190.4187,438018.8249,990979.975,425460.5295,192504.0129,231302.4338,263428.0593,253043.3987
842157.2356,896543.6266,537392.0596,820811.6166,513270.7407,350019.7495,286086.2842,0,347055.1435,370253.31,551739.9761,243486.9214,964722.5526,691050.6523,1021305.2036,571195.2651,1304279.0916,595428.8638,229546.834,343675.5596,338797.8789,382945.0415
1285713.852,1741289.826,814342.971,1693095.883,1319261.736,760504.125,498829.509,0,516062.509,1244302.418,928719.437,370368.567,1009659.451,765498.049,1654635.857,1017960.585,2295562.03,1287147.53,345143.544,1049809.327,496583.446,1002822.028
1520458.787,1898497.205,1003037.617,1929168.864,1502873.077,959568.272,727610.478,0,730197.776,1476352.786,1167999.958,627033.591,1267107.699,955331.043,1834554.65,1219524.685,2466727.17,1518299.498,566647.83,1272533.77,730551.826,1224221.222
1648894.464,2064643.311,1166743.562,2058102.22,1719840.861,1149353.062,874386.588,105212.426,891715.365,1596097.099,1316197.082,778997.127,1420528.428,1131660.992,1970448.724,1398634.488,2654426.588,1698837.784,719108.093,1420162.26,901399.918,1401868.361
586992.89644,602659.52564,512686.13524,552456.64194,378750.08934,300874.66264,264083.34274,3370.86074,253743.85814,243029.37644,339492.60024,216399.13614,710555.16914,583922.08154,611307.18354,460510.31324,532804.17624,456732.49454,267344.25954,244229.59214,282786.62394,333825.40504
565203.88062,602985.37642,500522.45762,550229.98282,386357.98082,301447.38292,264035.14102,3467.6803,269378.87662,252343.85952,341023.28662,223791.29442,701589.77632,572762.85432,619246.86632,473215.02792,525828.85872,457735.96912,259485.94092,240189.03202,283665.79812,344993.88112
241133.17153,404903.91113,236464.65373,366503.36943,232775.81253,194874.03153,150178.13193,0,141160.95023,157626.89123,236079.27153,48342.82382,484192.37133,388747.22563,424342.14873,259855.86153,396454.04553,210419.43403,95384.92533,121513.44663,168138.63093,104099.64733
156095.88967,157921.02957,137978.64907,163826.09067,98978.52547,81551.24209,61031.06366,0,84895.42407,73741.06413,101710.56767,21093.44128,208316.81377,163450.04837,186794.63207,122155.56697,166118.07427,117016.44687,61967.40344,59310.66436,75443.76501,65923.50431
142284.11174,148638.73384,129713.60944,146462.49034,87620.20764,73223.42504,56167.24362,0,75316.70714,64283.76339,91390.74834,19734.24171,195592.05164,156951.07104,166742.13134,101238.46774,158769.60834,105773.18964,59371.58325,55990.68283,66315.24676,60713.30374
173646.50994,202140.03774,181129.50994,249273.02024,91887.86734,80311.52924,75827.36564,0,96969.99114,67122.88544,111234.98534,0,254884.66054,206001.53704,217978.13934,112524.22944,179579.77284,110951.91014,71377.12294,62795.50534,95532.70574,57863.52484
172076.11378,119266.00998,205139.33658,130617.38738,94983.94588,76154.72498,59720.02402,0,83191.62708,72706.46568,109133.60888,25819.94162,188445.29418,140890.49008,159145.37358,121906.54888,141198.23338,156630.61328,98519.02768,62505.00391,69081.82285,97116.16758
99900.98565,81320.96745,101172.24765,95602.48515,69331.56605,51519.62344,43616.7822,0,65789.72475,46856.48392,69949.20665,2544.83978,128318.90945,89636.72805,103819.70825,84895.14595,104308.64905,101778.66715,57027.88285,41909.00369,50038.06387,66055.58495
44613.5638,41779.8033,38242.283,52372.9466,22360.2414,24517.0225,15655.5622,0,39557.9835,14318.8813,33017.7432,0,63356.4659,46310.0051,47478.2841,35002.7029,41589.7038,44628.863,27134.4837,25783.4034,23261.5811,13495.8409
56318.36481,50010.68432,48960.62445,54051.26361,32536.20251,21977.56128,20601.60074,0,24602.56192,22166.92187,34666.84314,2747.06015,65053.94494,51555.78372,56599.6051,37804.72265,51613.62591,42561.08334,24816.84234,20895.50177,21966.00146,26657.30139
60182.30405,51922.44321,44039.38297,53141.10306,30414.38205,24321.52115,18315.62088,0,27079.88169,19069.50132,32516.50205,3737.04007,62946.68497,50351.78263,55188.26285,36176.74222,54514.10446,39241.34305,23914.48142,18521.00132,23962.80136,24888.18143
67017.94452,71416.66589,18713.22087,69851.62512,41348.48245,0,30730.14221,29506.84222,29863.16128,818.680049999999,7651.04078,24641.00068,62569.6633,60377.96295,71619.7044,5248.36015,63354.42437,45409.72348,30479.76257,28521.58184,28217.64199,10726.02031
70540.58374,78272.44501,20710.86156,77784.16661,41086.58295,1885.98018,30947.58204,31916.16248,32070.38257,3454.76017,9379.60056,32354.16335,62041.58426,71283.10596,72681.86463,16709.90072,73252.7248,50142.74414,31827.38178,30916.14191,32519.20173,12223.98061
66.6800040000001,244.820022,71.6800000000001,57.2400010000001,29.639995,0,0,0,225.740024,0,1326.880104,0,144.44001,16.4000050000002,281.660011,284.520023,41.440006,195.900009,790.240055,46.9399980000001,242.080021,0
230.060017,263.680016,106.500012,68.8000070000001,208.700024,112.140019,182.780026,270.28003,63.2200090000001,3.00001199999997,95.94001,44.9000250000001,553.32005,536.220059,202.100025,134.860024,147.900028,116.000023,285.760021,221.500031,141.340027,111.080025
259.020019,387.000019,50.0400119999999,181.720016,143.96001,0,0,0,0,0,568.500046,0,42.260025,146.800018,85.5400159999999,0,95.2000009999999,0,171.880001,27.820019,124.860012,0
378432.3087,286025.0579,226921.6584,333305.2039,208147.1536,65695.34354,123736.1094,81392.0059,161692.6493,59102.54328,100594.8279,200354.0772,406895.9676,352647.1403,393823.4924,132022.2083,342634.6268,248694.1535,122908.4281,111855.0866,153083.1899,97397.5493
574986.40161,476451.73371,328758.08241,505727.05931,371457.38541,50917.04398,224962.87351,147368.75121,266824.67531,114657.04471,159478.03201,316591.76931,626822.32071,565079.08821,567369.70101,217814.15091,511393.87621,418577.89771,210673.65471,197666.75841,230878.27121,167946.09381
386953.81172,435173.78132,293762.59372,448643.43542,154316.11222,57056.16374,108675.94662,61913.78509,119766.12732,39006.86251,265878.78282,265590.06342,571620.63692,454573.63422,431291.88862,111742.54582,341554.33802,188493.67072,114313.52962,90572.40562,110723.77002,51772.68459
276926.96209,202027.57549,141197.94759,239653.41559,149939.87229,37313.34325,92161.48669,68490.30416,140610.61109,37543.72292,186863.17439,137255.89009,279513.41859,223748.15399,266805.33819,105429.56679,239615.99719,205159.85069,124154.49049,103933.90479,109658.02809,70789.74416
256582.01862,213672.87722,153950.06952,224022.03522,133896.94632,30332.14243,79234.02602,69498.22362,109280.64672,28992.52266,42568.84166,142635.14962,246031.76462,243725.97572,236660.15322,72789.24432,210173.17552,164886.42962,102256.82822,80533.54492,93254.80642,61725.84446
360255.82808,213067.21178,167449.02898,280260.30068,166779.93158,40581.64231,97926.86728,68082.24468,163321.95428,34531.76203,70605.80528,137392.98938,278972.05918,272742.75818,294334.10308,97408.84568,263392.18058,250104.35698,149975.40898,129241.49098,123910.36638,96178.86588
368770.46519,281411.72799,201036.42959,319643.12179,202638.47309,51042.32239,133338.71039,95175.12649,158497.93149,31728.86386,57548.56549,180776.15479,366516.94179,318426.23759,346355.76399,121348.64819,305239.26569,255456.26059,146237.66759,132804.19049,144977.11089,91231.00749
239470.11489,117495.84959,120709.44969,164385.41269,142122.55019,20099.96112,112831.82959,57574.16439,113437.70909,16789.14119,30213.9028,98941.82729,171241.05199,144906.02929,169864.38999,35281.68206,162106.41069,186916.07479,121950.76699,113575.22799,113855.20909,58817.34419
258782.17696,162329.83106,112581.06846,186124.52906,166613.21036,37277.38298,104119.56886,79079.36576,124111.56696,40084.86145,69519.68618,107124.19176,202422.01656,173401.51376,197083.51466,66455.00441,185835.31106,194739.49046,122105.35026,103045.12766,114263.48976,56091.82409
277717.31973,208166.31413,121410.77123,244012.63833,149668.13133,48420.14316,95948.28703,76348.22373,131464.98983,36457.50247,51754.30256,112103.38643,260948.86073,231178.59663,250750.61893,91578.80683,241086.47703,200123.93423,116935.38743,104344.76673,104317.04823,66769.76585
449499.75693,325005.18533,211187.15443,376839.57103,188365.07153,54428.74471,96309.60633,71864.18493,123266.60793,41417.70209,96058.76523,204624.63433,427325.83813,358919.80783,392648.71213,128470.26803,363068.37103,240719.23783,119493.05003,102463.84513,117652.46673,101192.72553
268357.38063,210611.11623,96082.02623,231764.17223,123094.70653,34049.50198,83911.08543,72501.46643,90182.50733,17937.58107,42910.58377,119754.36613,242150.69963,255706.20103,249157.31363,71581.10653,219504.37243,152347.30823,87652.06693,86101.60633,90750.04653,50819.92499
156975.51225,100869.86915,57215.74313,129402.72895,77348.64515,10584.40129,50901.9839,38750.32334,76278.52695,7953.04086,23051.72247,56074.26428,141246.28735,114655.30945,139645.73115,27747.66275,126871.26965,114493.22875,64332.26503,51114.08369,65246.72566,31229.98349
211552.59414,158896.15104,81168.70504,172160.79194,109012.42874,30986.34211,63766.88543,59183.10345,97664.32934,15872.38093,33769.84175,105615.76954,183349.07214,170658.09244,181291.10934,67603.02433,187264.49414,150681.06934,90997.80574,76888.06474,80639.42564,50773.36489
348890.12982,233917.68012,144707.28972,245186.71982,203642.81172,69755.14602,151845.92842,97893.36782,134299.99032,59780.56341,73449.38422,150382.51112,261378.49422,323490.25972,258716.57632,73834.38458,205916.56072,223336.57572,155503.31272,157573.50822,157374.23172,93162.00792
234306.15471,145154.45001,105746.60731,175178.65221,160436.87071,45897.2625,106769.57001,78412.90481,113187.52691,36541.70276,61263.94475,97612.14631,180792.07251,146513.74761,174511.55321,49537.42335,174621.55321,197948.75691,122254.30911,117825.90831,115299.60841,69036.3065
265841.57873,185016.27443,95450.08573,241166.01503,133613.75183,31372.6016,78288.54653,55032.98277,110920.32893,28831.70333,46524.92173,129130.80793,206986.59133,175810.57373,227323.67813,64321.8862,254579.32223,183960.89243,110011.12623,93099.14763,90813.90693,63656.80522
222954.41414,143771.34984,63650.42354,180197.91624,118475.38964,14101.00089,83847.40584,51616.34297,94421.56724,9085.82105,17858.56071,63272.08444,180894.45124,172760.71014,198308.99864,45647.02393,201529.65584,137208.75024,93972.30624,88011.66604,89089.18834,25986.00245
159433.029,114712.2458,5463.7403,109908.5485,64416.3639,0,48280.9037,47380.2631,65317.9032,0,0,9367.7001,108604.1078,102409.7455,128156.1491,0,119797.569,93170.9882,60581.2831,56533.9435,61525.944,0
139027.3709,92467.3421,0,70557.9432,40948.1014,0,22032.0584,33023.6209,42227.5423,0,0,0,58640.9618,87368.8836,96097.0824,0,63126.8402,77431.3016,28381.7606,22123.5194,24271.3993,0
128004.58986,99398.16666,42507.14411,116784.46866,78543.34546,17376.72135,54417.58336,56371.8441,67198.88555,6516.8405,17695.48209,48903.24399,121102.18886,111150.98816,122262.54946,29504.44211,114900.08796,100600.96906,64467.82531,56799.70458,63001.50457,23412.48187
122414.09086,80730.14676,30927.40147,97739.12756,69202.14543,17515.50119,53168.66362,43163.88243,58569.34483,7293.80046,17644.60113,47903.42432,102842.06606,85554.16526,96979.80606,21844.70186,94799.36616,93930.24666,63141.22423,55275.22398,60930.06407,16189.0814
148571.2349,56000.4056,0,87680.9061,0,0,0,0,0,0,0,0,77113.1674,86968.2883,81011.8667,0,93579.129,12905.5234,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,11939.1391,0,0,0,0,0,0,0,0
75749.9866,51401.8225,0,60144.3451,30610.46269,0,15948.4207,12464.68083,15957.36149,0,0,15780.06218,59287.7649,49554.4437,60007.2653,0,50305.2634,46852.6835,18114.02086,17100.78123,19917.36143,0
117172.94827,92147.38677,41073.20241,100797.24647,58257.76383,11186.6408,48479.92276,36331.26303,46799.76364,7320.62048,11616.68091,61820.34526,95112.08717,98852.14617,105620.04657,18133.22159,92679.50747,78256.22497,49861.56278,43887.20267,54165.82517,13008.16119
112492.40808,91034.30578,33688.34257,94391.64728,61250.04422,8958.76085,56158.68393,39024.04245,61409.40353,7263.00064,23610.58093,67916.00395,94533.18568,82132.80568,106855.62788,21678.96158,106199.14768,83618.98628,55500.54336,51016.02298,65225.16421,18566.34155
134465.59026,93291.96686,28599.0419,106719.54546,63825.56415,9882.50035,46551.92347,43777.86335,61402.08362,6862.32022,17549.12125,37796.74263,98297.08596,90629.94656,112449.66866,11140.42047,107141.00716,89128.94566,59741.00367,48926.50299,55641.6623,10709.74039
698897.97739,122739.44829,54320.60254,206283.99429,82763.12639,27198.66111,55380.06415,45689.18287,74548.22651,16818.46186,29349.40087,63018.60396,146829.18959,159146.03159,152623.81169,31988.94254,152973.57099,153424.48739,69105.34424,62752.64441,61895.46381,11781.28095
130532.4514,117079.7896,31040.70184,118111.1256,96624.2867,24138.42198,65020.86328,52554.30383,60831.80335,11785.70094,23486.72146,54808.34242,126788.3892,127494.7096,118002.4683,16172.74124,108711.6074,102719.4473,60528.84372,50470.28363,60687.38324,18658.00127
87149.46596,100644.72896,77609.34676,89086.86766,47324.08261,36004.7626,32746.96216,36528.38284,35290.46231,31099.88184,45194.68417,90730.62636,106778.64846,102173.44906,97910.98606,56750.00482,81468.42626,54404.08478,35724.54321,30548.56296,36436.08222,41871.78229
61819.80369,56993.7649,57899.64289,71707.68459,37346.14221,30006.04218,21975.96192,19078.82111,33068.02301,31318.68305,39463.14246,65516.02499,72080.56559,68133.22439,74507.56519,43078.10388,62466.82349,47771.84387,28605.96198,22491.14136,30424.28266,28271.9029
66771.16404,61439.02384,60514.32424,70925.90464,35988.46241,27720.16187,25255.72202,21282.64081,32365.76166,32663.90143,39665.3017,68001.30314,81682.56424,70915.50564,80342.40534,47476.8028,66164.00344,44700.14325,28548.36164,22207.0409,33902.96198,30352.46149
624.620049,554.520047,665.260041,918.500046,513.440026,178.180016,175.320008,82.159993,49.860001,141.599991,254.859982,624.400029,446.320011,1510.520111,430.840035,197.580014,403.000019,168.900002,56.5199929999999,140.199993,244.46003,511.04002
939.440045,666.34002,1194.400063,6337.240418,7866.420571,619.060017,412.640004,394.060017,583.960038,263.020008,539.720024,1065.820084,1336.500096,8856.840538,1176.980084,829.140057,15433.460998,485.200013,235.200001,392.980008,844.580044,622.380024
1124.520096,1039.260078,850.340065,8018.260643,3627.300259,68.2200049999999,420.160038,281.440014,371.040016,44.9600029999999,391.180016,1163.020081,1298.66008,7426.260658,1290.74007,483.120037,12518.820893,434.380028,303.600018,227.240017,243.700028,454.880035
561.240029,555.040051,260.920021,273.580013,149.300018,42.619999,156.299999,23.5199970000001,180.160008,148.26001,467.180027,583.24004,164.360008,197.200009,477.860027,162.360005,414.180027,171.980011,285.400017,4060.300213,114.900009,85.8000030000001
597.480034,289.620022,432.120006,159.459999,312.260006,39.2000009999999,0,0,312.540031,153.860008,183.779991,32.4599909999999,46.9399720000001,217.040012,0,84.2199740000001,253.540008,355.41999,187.940002,4522.320106,262.640015,275.020012
868.240055,106.540012,306.760009,421.360031,53.7799980000002,150.459995,535.960022,110.660022,264.520023,169.040012,493.360031,326.920024,561.360035,262.600006,309.720024,276.420013,317.500007,847.220054,383.400013,1272.96006,348.180023,478.460022
808448.54849,535319.14039,689723.95169,544656.04659,374446.78699,334605.87519,261727.05629,174703.61359,270641.12289,272719.22269,274036.36039,699977.65309,633299.44169,758014.51979,672334.14989,444599.51729,449146.51069,398852.60609,341522.87649,325528.39449,333493.48149,593994.72489
437467.74399,279828.98109,361988.32259,302364.42339,178058.37439,112589.86879,95520.90559,121523.86939,188131.43339,129776.82799,229139.03549,353265.92649,371508.44489,271603.47939,351521.00709,237479.83559,306058.78189,300657.83889,192224.45509,138699.37049,139106.18689,237545.89439
436864.19847,281174.40227,366383.15117,318314.15667,174424.33397,114491.04607,94831.88467,127425.14967,191206.99527,118981.21177,238642.95597,364109.92927,386893.08827,275027.73717,360390.60067,246627.84117,304726.70667,286404.45737,200532.65337,147336.33447,147966.51157,242728.23937
1831485.9426,2169127.4966,2298814.9716,1921221.5116,1071107.8336,782044.8316,913207.7076,544312.7529,674308.6513,690169.9816,820379.3266,2452932.9706,2844618.5276,2121224.8826,1888437.2796,1549888.6026,1320982.8526,1112102.7256,787400.2586,738063.9156,2377416.3146,1286156.4736
1701331.6667,2076959.3727,2177727.5967,1817078.1327,1018542.9267,744623.3477,842075.8557,500613.147,651872.1626,668663.2973,765116.5177,2313942.9897,2691533.0987,1968964.8557,1792157.2447,1465455.3017,1232725.6607,1051711.9527,732300.9317,668265.1108,2293500.8947,1211781.7477
1495874.193,1799143.427,1931569.704,1659572.971,912957.799,642541.3022,734515.477,460131.812,571094.6919,585256.9443,681654.7129,2051405.403,2349645.599,1774668.714,1601644.706,1302654.389,1106218.508,932150.103,657298.0644,585819.8325,2127807.849,1089903.586
525046.59442,190971.19562,419565.43722,293831.13892,178708.79462,103100.70962,78536.96602,55752.52423,198559.39652,119489.86892,170805.85062,336768.54882,332284.60522,232498.77932,311815.42582,219835.39382,271801.73692,312376.24172,227046.92102,181808.69162,141334.50842,326819.49542
510143.93328,188809.09548,433968.79258,284536.37908,173011.10878,102054.30648,86575.48508,59022.14374,205771.33268,117170.18908,165922.27438,345751.14638,331700.37918,239212.69528,313224.49958,230465.27328,274694.07838,314782.56248,218262.75938,182350.77008,145614.81148,321937.40458
488343.52155,245519.21835,404092.04525,301948.84145,211804.45585,109125.58555,94426.92425,83693.46635,206614.01445,123501.96925,192014.47585,366748.28765,390915.56535,253274.79255,339656.46395,239679.77605,296565.38265,343670.35045,270763.74445,241388.81625,150224.77165,449044.07445
204225.3915,0,144334.5727,30571.5637,22818.339,0,8329.80479999998,0,117962.848,0,72797.1811,84846.849,64846.5679,0,44571.0448,26978.8827,30377.3433,178925.8526,165236.3111,217312.6409,50892.0845,593286.4607
210103.4964,0,136778.7469,38104.3438,24116.2827,0,21161.1282,0,120017.8083,0,88423.1821,85553.1622,76217.6011,10317.7565,44281.3185,49369.0837,38371.8017,174821.7079,173832.6943,216207.9213,60190.0823,597036.4869
268533.1186,137681.5489,212760.7755,172515.7571,119595.4878,71619.1656,56554.72518,46347.9638,112140.4062,84729.5264,121021.6896,216070.9134,229147.3574,144624.5098,208899.3744,131790.3302,177854.1689,180417.6542,121560.1898,104736.8284,87789.2856,197966.7327
263022.47896,134258.68986,218757.49526,167648.71506,114922.86796,69729.60376,59682.68356,46338.44384,112243.22886,84604.92426,126682.54836,213511.67436,215809.23456,151769.78756,205048.61386,138567.14676,183111.23096,176183.05166,117896.16766,101358.14766,83123.28676,199148.75266
294773.3874,163450.9519,235860.1392,209099.4753,115001.5867,83656.1852,62811.8444,44396.48224,120821.5054,84970.5053,121014.5706,226558.6772,259785.7562,185753.0964,233943.9802,145033.6719,216063.4169,199117.2307,129253.4898,99982.8871,91942.2258,176209.6318
306732.12328,159127.32968,232330.79788,213153.89948,122057.58708,82335.66498,59624.82508,43081.4827,124684.16888,84603.62748,114944.20978,234187.81958,248419.45528,184538.99378,235987.27198,149360.76998,208881.55548,199964.93308,133949.32978,96855.54668,90861.28778,177948.01298
361015.53884,157398.93404,278393.58684,246050.13624,104449.56944,66548.22324,38316.22214,14807.80103,105691.04884,61537.60374,98933.28424,273676.33174,265245.21614,196607.73574,258773.49964,135374.69394,249562.71604,217552.51524,123667.26994,90162.60584,73621.20334,195202.93144
366843.17131,152211.75171,277150.19631,236154.49691,101883.48511,64979.82351,38778.48191,11542.26117,104487.04541,60158.66301,98671.06331,268198.84731,266325.68051,196339.35531,255484.44371,124028.88631,239943.72041,213305.55281,114722.60661,87155.14731,66746.56191,182528.55661
129678.88594,45892.80294,83674.58584,74402.56414,34567.06214,50919.00334,20403.08114,0,39925.16294,22073.16134,53576.62404,90841.30424,95592.50654,63401.50394,82886.74644,39129.62174,71605.96584,74481.12454,43673.32284,33664.72414,2122768.11234,88214.20864
207685.85178,126329.82908,152023.09238,137835.71018,84031.24528,55276.32428,49434.08337,54465.02337,82421.56618,59595.80368,89782.90438,167395.77078,168665.55208,121651.34988,156736.20918,96377.36708,154483.39128,134284.18708,94234.58618,73814.18448,72844.32448,138058.57108
168632.97212,101842.70642,114781.62642,116156.26932,58682.26322,42535.6817,37019.28076,26835.64215,54468.30302,48059.06305,60781.72452,144053.82752,127743.14842,95124.94662,147758.58962,82960.32512,134920.90712,90152.00742,60414.58442,57227.62312,55040.90322,110675.44842
194336.23238,137359.66678,134701.80808,128644.57068,79495.08518,65072.26368,55176.78318,74438.84498,81397.56838,64000.92408,87066.86638,143289.85058,142988.16848,103852.58788,138862.96798,95334.38718,127571.68918,126359.82988,89797.88648,70480.76388,81286.90628,116136.86828
195442.98925,134234.52735,130828.19125,134499.18515,81735.22385,64883.20475,49969.52295,77729.26755,79330.22385,61440.48535,85199.86695,143037.05105,141732.64915,105050.06865,137351.12915,94704.04635,132760.51055,127031.78805,86646.90555,70483.12405,73963.40385,120082.18875
1038355.92714,121901.40624,171448.93054,245075.01824,88982.96844,111736.24844,38668.54413,35657.42215,82667.86744,90712.54574,104656.66844,222352.67704,182568.16914,183718.39394,192376.89504,104257.42684,161242.21514,196616.27864,94833.44674,83652.96634,66153.14534,144896.87014
1041209.28435,125668.00945,188757.39645,253192.29735,95988.26525,120489.00795,54032.18512,36248.1029,89915.58425,103630.16605,113456.82945,224517.15425,184888.05625,187477.85495,190905.81185,112639.33005,170831.73475,208803.25595,99840.32765,89095.02685,70390.68475,144719.18955
348781.61498,114094.74988,186006.43428,186820.37028,77270.54378,59540.76358,45570.12277,33132.58228,84958.38498,54251.58246,79901.66478,199013.47738,186691.31528,131498.76868,180728.79178,94123.86778,172162.35488,164729.41188,110774.80698,80424.22568,62520.84398,156059.84618
350310.2035,109250.5473,173415.5725,182657.1482,77021.2649,60924.6036,46774.44269,29687.681,85232.0242,61564.5235,82093.9855,196154.7573,183494.3723,132198.5497,182261.4331,95443.9457,171596.5944,157439.8504,99293.0476,83086.2455,63209.7255,156433.3533
156238.87453,95704.16713,100431.42763,117677.50833,59474.30374,47490.46384,35155.1026,24752.30173,60643.54315,43074.56293,65185.28523,132104.36803,137153.80873,98250.96693,145875.34873,68017.42253,129997.73023,96254.60813,55576.32321,40751.9631,47149.16226,65306.72493
156196.41039,92989.58679,109176.96559,116475.12769,56889.22363,46303.06277,35556.62207,28418.54208,58303.48465,44683.28198,66687.10539,122754.54889,127908.04849,98875.20739,138744.47019,64855.72589,130412.56929,97029.62619,52695.48382,40212.24258,44365.84338,66366.54509
65342.3044,58513.5649,45160.3835,55398.5032,27205.40259,18941.10254,17180.90149,23683.4021,25018.88245,23968.56287,31443.42267,57420.8441,65098.0644,49697.6432,63001.0056,37121.06287,57492.683,43147.96357,22210.02179,19634.12134,21089.30103,34501.1424
73174.34577,57099.52317,44632.06201,56521.90407,30584.6217,23950.56134,15490.74103,26865.56128,32995.82226,23691.94208,35346.26349,59137.92427,70295.46607,53138.70407,64413.64437,41133.28247,59223.76327,45937.72296,28038.74072,20337.281,27103.922,35864.08258
141603.97032,98275.34562,103171.22612,107862.32862,62212.12642,53226.98342,46430.12396,29129.98145,54959.98492,48178.10291,81568.92732,120914.08982,122830.12722,95412.48632,117327.68992,75774.64572,119610.72722,95890.02752,64369.90572,50231.62272,755211.12822,88250.58762
211903.99334,113275.48814,123560.08634,137016.13054,76392.14594,68374.04644,51737.58494,46995.46434,69546.04594,58411.52584,79282.70664,158648.79204,133059.86884,103445.78814,149659.57274,83287.86514,183935.63494,124606.30864,79529.02714,77288.24504,73698.70524,172325.17094
220430.69741,113493.58871,127385.64991,148029.73011,81851.76591,68323.72481,56543.68421,47795.64391,73176.10411,58935.98401,84217.50601,173612.31041,138919.03101,101318.02651,157182.77341,92839.56691,198134.72951,127045.99221,73105.28431,86283.02601,76930.40581,189701.09311
205936.7945,117278.8902,157959.7925,142862.3714,85671.2867,60941.12497,44976.32379,42875.02261,79542.606,64282.8053,83409.7457,160332.331,154603.6517,114531.6699,165644.1154,93005.1471,161358.9912,149387.227,79009.1066,62978.72522,62189.26623,120935.5877
202551.91496,118661.50896,154125.92736,140268.04776,84914.00586,57538.08414,40861.38217,43528.92197,83636.92336,66349.40226,88395.76486,165168.33576,149451.79006,118214.54596,159783.54796,101554.64646,154032.27366,138525.99076,82061.30486,69525.82356,61216.66272,113497.16756
224047.6558,179926.4871,194416.1749,219687.0151,63248.1863,1666.21859999999,0,0,25549.3798,13688.3779,29064.6391,214944.2126,218148.0729,138348.8866,202488.491,65043.2818,189220.6695,108819.2649,10716.8578,316.598700000002,2282.4768,62858.0421
178052.93579,90523.72829,104563.72709,100155.18609,61634.90319,47094.96283,31631.68188,34842.68298,58963.90449,39666.56201,54453.92439,118418.04909,114837.66719,102457.66729,119113.03109,74164.60349,105046.44769,89327.28609,54056.80359,42070.58282,39059.26263,61147.44349
170035.08846,91748.24596,97828.56736,112450.98656,57898.82436,49472.20398,37286.42139,34623.40235,55011.42356,41702.12305,59187.46396,116135.94996,125074.32846,103421.32796,119711.90896,74892.30336,109231.08906,89955.72586,53017.58316,44220.54267,44510.40265,63218.68406
132984.76793,103116.32623,94253.28733,131486.51203,74718.24573,56635.52513,45072.92373,34630.94388,57617.86463,65630.78503,90693.62653,145442.43053,110894.84753,87945.22663,124511.68803,88654.22633,165223.55273,96341.84803,63370.52613,54771.44424,79813.58323,86020.92843
134128.50865,108365.00875,103678.36745,125517.72935,76639.92465,50508.16297,46627.80243,37973.7226,53891.26502,72645.00215,91632.82595,138463.59085,112696.36785,93953.10805,133992.88735,92629.46665,172332.91105,94361.22515,65271.92325,62441.44445,79355.14495,86986.56615
2103392.8005,2368051.5945,1828369.3105,2596494.5305,879851.8009,505702.7696,674622.3406,495029.3539,1355780.6525,401155.4721,976365.5926,2230094.4155,3775322.6545,2113430.3445,2295949.6435,937592.6631,5617230.9545,1143052.2745,652741.0491,848647.2861,355913.4489,762108.4099
1941470.63975,2369518.89275,1862178.88775,2648762.95575,848556.14515,523914.32335,670409.78465,505687.77155,1354913.37175,419917.51535,1046200.20975,2207204.93975,3744677.46175,2104947.23975,2339467.31175,985137.22275,5607950.42175,1077868.74875,647685.86185,847220.46445,499823.87945,765001.03405
1974827.79897,2315800.54097,1777715.67597,2517240.84697,841203.39927,460535.04977,677691.91467,491504.97497,1360565.64197,405613.94267,953637.21187,2176851.38297,3713900.99497,2062904.57497,2246871.59397,1065068.14697,5479808.38397,1100859.33997,633951.61207,842053.97287,395204.52987,761885.52227
1283.560055,1146.280095,2188.620186,6637.12035,768.720093,0,741.140046,118.959988,264.000012,0,347.180054,1261.82005,2496.520195,3174.360302,1226.420105,0,4609.500462,466.560044,130.120018,306.660019,0,548.080056
1363.400097,2188.040123,1804.900147,8528.280598,1663.300099,1062.060093,1593.04015,1686.980091,2329.180184,1043.100033,634.500035,2540.180176,3023.900181,5055.7803,1469.74009,781.460076,6318.360497,1057.100109,1426.340081,1610.740132,1262.080086,1056.880062
1753.820156,1906.620148,2087.780167,9494.560658,389.600033,1246.620083,1695.280125,2347.28019,2027.940102,521.500012,1567.540089,2341.880127,2617.140148,5753.680512,1417.480084,1157.080078,5019.44038,788.480042,2629.540165,2061.360191,1258.580113,1420.960072
