lipid,type,LogFC_cKO,PValue_cKO,FDR_cKO,LogFC_WT,PValue_WT,FDR_WT,min_PValue,min_FDR,LogFC_difference,LogFC_difference_abs,LogFC_injured_comparison,PValue_injured_comparison,FDR_injured_comparison,Min_PValue_all,min_FDR_all,LogFC_Healthy,Pvalue_healthy,FDR_healthy
LPI(21:0),PI,-0.281115274,0.359771228,0.654407689,0.321187407,0.330150205,0.702038148,0.330150205,0.654407689,-0.602302681,0.602302681,-0.29208106,0.388226893,0.997493903,0.330150205,0.654407689,0.218453155,0.464601624,0.999751828
LPI(22:0) | PI(22:0),PI,-0.399657859,0.193818802,0.506535724,-0.19023343,0.561740656,0.87418451,0.193818802,0.506535724,-0.209424429,0.209424429,-0.023858644,0.943605441,0.997493903,0.193818802,0.506535724,0.09813755,0.742106356,0.999751828
LPI(22:0) | PI(22:0)_2,PI,-0.526877599,0.087495076,0.34287992,-0.16525348,0.614278719,0.894658223,0.087495076,0.34287992,-0.361624119,0.361624119,-0.141688787,0.674853534,0.997493903,0.087495076,0.34287992,0.129512795,0.664218614,0.999751828
LPI(22:1) | PI(22:1),PI,-0.596560122,0.053373792,0.251259645,0.111132736,0.735371883,0.951801076,0.053373792,0.251259645,-0.707692858,0.707692858,-0.390524171,0.249440573,0.997493903,0.053373792,0.251259645,0.211085655,0.479748787,0.999751828
LPI(22:1) | PI(22:1)_2,PI,-0.587041122,0.057243237,0.264484957,0.101322289,0.757938022,0.957496387,0.057243237,0.264484957,-0.688363412,0.688363412,-0.391004927,0.248862968,0.997493903,0.057243237,0.264484957,0.19098179,0.522442626,0.999751828
LPI(22:2) | PI(22:2),PI,-0.616355174,0.046032708,0.2265163,0.03103627,0.924728074,0.990933042,0.046032708,0.2265163,-0.647391444,0.647391444,-0.438279806,0.19656923,0.997493903,0.046032708,0.2265163,0.10999145,0.712312132,0.999751828
LPI(22:2) | PI(22:2)_2,PI,-0.681683285,0.027575061,0.15577308,-0.025517778,0.938045311,0.991035192,0.027575061,0.15577308,-0.656165507,0.656165507,-0.496300211,0.144099559,0.997493903,0.027575061,0.15577308,0.058713181,0.843857216,0.999751828
LPI(22:4) | PI(22:4),PI,-1.12203822,0.000338679,0.006783015,-0.357007847,0.275770408,0.649719974,0.000338679,0.006783015,-0.765030374,0.765030374,-0.399445025,0.238866991,0.997493903,0.000338679,0.006783015,0.26277176,0.379365898,0.999751828
LPI(22:4) | PI(22:4)_2,PI,-1.118770473,0.000351998,0.006843384,-0.349158702,0.286478097,0.660797705,0.000351998,0.006843384,-0.769611771,0.769611771,-0.441006301,0.193817249,0.997493903,0.000351998,0.006843384,0.225248482,0.45086846,0.999751828
LPI(22:6) | PI(22:6),PI,-0.236745712,0.440240109,0.704855019,0.058697808,0.858227709,0.989912363,0.440240109,0.704855019,-0.29544352,0.29544352,-0.014545553,0.965597789,0.997493903,0.440240109,0.704855019,0.187439113,0.530168048,0.999751828
LPI(22:6) | PI(22:6)_2,PI,-0.263886813,0.389839577,0.677018383,0.138937849,0.672734657,0.921450346,0.389839577,0.677018383,-0.402824661,0.402824661,-0.117423289,0.72802133,0.997493903,0.389839577,0.677018383,0.192319286,0.51954359,0.999751828
LPS(12:0) | PS(12:0),PS,-0.345261424,0.261215902,0.562332752,0.336030543,0.308426669,0.682110134,0.261215902,0.562332752,-0.681291968,0.681291968,-0.663660816,0.051631195,0.997493903,0.051631195,0.562332752,-0.036668235,0.902003194,0.999751828
LPS(12:0) | PS(12:0)_2,PS,-0.537730154,0.081260874,0.330295314,0.630871245,0.057291422,0.411955309,0.057291422,0.330295314,-1.168601398,1.168601398,-0.790071207,0.020899208,0.997493903,0.020899208,0.330295314,0.3274488,0.273858762,0.999751828
LPS(13:0) | PS(12:0),PS,0.429163069,0.160278862,0.463538223,0.776945865,0.019832434,0.288244213,0.019832434,0.288244213,-0.347782796,0.347782796,-0.356783059,0.29325182,0.997493903,0.019832434,0.288244213,-0.073313045,0.805859103,0.999751828
LPS(13:0) | PS(12:0)_2,PS,0.364886615,0.23264651,0.54216285,0.84058618,0.011857672,0.208834532,0.011857672,0.208834532,-0.475699565,0.475699565,-0.489403441,0.150389915,0.997493903,0.011857672,0.208834532,-0.077275584,0.795587076,0.999751828
LPS(14:0),PS,0.050667697,0.868534821,0.957389059,0.582464604,0.07928925,0.411955309,0.07928925,0.411955309,-0.531796907,0.531796907,-0.237629843,0.482940864,0.997493903,0.07928925,0.411955309,0.228003853,0.445991731,0.999751828
LPS(14:1) | PS(14:1),PS,0.273405833,0.371084827,0.664490414,0.717678969,0.031122314,0.391513484,0.031122314,0.391513484,-0.444273136,0.444273136,-0.301734934,0.373502763,0.997493903,0.031122314,0.391513484,0.082639153,0.782003643,0.999751828
LPS(14:1) | PS(14:1)_2,PS,0.368099982,0.228307959,0.536541625,0.76846655,0.021148012,0.296969366,0.021148012,0.296969366,-0.400366568,0.400366568,-0.320289621,0.344949053,0.997493903,0.021148012,0.296969366,0.019364629,0.948263408,0.999751828
LPS(15:0) | PS(O-16:0),PS,-0.057743677,0.850328953,0.949248652,0.317460564,0.335755026,0.703956966,0.335755026,0.703956966,-0.375204241,0.375204241,-0.19918132,0.55569383,0.997493903,0.335755026,0.703956966,0.115973876,0.697434554,0.999751828
LPS(15:0) | PS(O-16:0)_2,PS,-0.037009097,0.903715221,0.969155843,0.284029004,0.388859624,0.751016463,0.388859624,0.751016463,-0.321038101,0.321038101,-0.154831788,0.64671442,0.997493903,0.388859624,0.751016463,0.106715553,0.720500085,0.999751828
LPS(15:1),PS,-0.33232597,0.279367331,0.579242235,0.105081184,0.74926196,0.954180282,0.279367331,0.579242235,-0.437407154,0.437407154,-0.169709803,0.615476499,0.997493903,0.279367331,0.579242235,0.209332712,0.483388471,0.999751828
LPS(16:0) | PS(16:0),PS,0.050395865,0.869042127,0.957389059,-0.090280372,0.783188988,0.965488133,0.783188988,0.957389059,0.140676236,0.140676236,0.226043443,0.501819529,0.997493903,0.501819529,0.957389059,0.035058554,0.906350733,0.999751828
LPS(16:0) | PS(16:0)_2,PS,0.065248005,0.830940652,0.941922356,-0.078299641,0.811396935,0.973797956,0.811396935,0.941922356,0.143547646,0.143547646,0.245707651,0.465304565,0.997493903,0.465304565,0.941922356,0.052073367,0.861312229,0.999751828
LPS(16:1) | PS(16:1),PS,-0.040374105,0.895013307,0.967174157,-0.012890808,0.96868224,0.994176981,0.895013307,0.967174157,-0.027483297,0.027483297,0.081983285,0.807749039,0.997493903,0.807749039,0.967174157,0.051514458,0.862785105,0.999751828
LPS(16:1) | PS(16:1)_2,PS,-0.029367761,0.923519976,0.978110203,-0.013756143,0.966580835,0.994176981,0.923519976,0.978110203,-0.015611618,0.015611618,0.089534789,0.790422608,0.997493903,0.790422608,0.978110203,0.04692854,0.874888201,0.999751828
LPS(17:0) | PS(O-18:0),PS,0.060673236,0.842638841,0.947723247,0.0261696,0.936498699,0.991035192,0.842638841,0.947723247,0.034503637,0.034503637,0.199238294,0.553924344,0.997493903,0.553924344,0.947723247,0.113498459,0.703573454,0.999751828
LPS(17:0) | PS(O-18:0)_2,PS,0.086184048,0.777901989,0.922756955,0.031722612,0.923067062,0.990933042,0.777901989,0.922756955,0.054461436,0.054461436,0.221432354,0.510592554,0.997493903,0.510592554,0.922756955,0.115985078,0.697405542,0.999751828
LPS(17:0) | PS(O-18:0)_3,PS,0.113811648,0.709477098,0.887575233,0.03831109,0.907161755,0.990933042,0.709477098,0.887575233,0.075500558,0.075500558,0.234635265,0.485678754,0.997493903,0.485678754,0.887575233,0.108455167,0.716144246,0.999751828
LPS(17:1) | PS(P-18:0),PS,0.233680303,0.443922707,0.706855837,-0.164378761,0.616155921,0.894658223,0.443922707,0.706855837,0.398059064,0.398059064,0.403116672,0.230662656,0.997493903,0.230662656,0.706855837,-0.047883296,0.872238541,0.999751828
LPS(17:1) | PS(P-18:0)_2,PS,0.255368246,0.402737295,0.685943318,-0.192116853,0.557867702,0.873564801,0.402737295,0.685943318,0.447485099,0.447485099,0.474203022,0.158480235,0.997493903,0.158480235,0.685943318,-0.02672211,0.928503782,0.999751828
LPS(17:2),PS,0.299534654,0.326259529,0.62858496,-0.163820196,0.617356008,0.894658223,0.326259529,0.62858496,0.46335485,0.46335485,0.481864159,0.151858536,0.997493903,0.151858536,0.62858496,-0.03337107,0.910775137,0.999751828
LPS(18:0) | PS(18:0),PS,1.189490821,0.000102911,0.003209538,-0.020115104,0.951145645,0.994176981,0.000102911,0.003209538,1.209605926,1.209605926,1.093587871,0.001187024,0.177697421,0.000102911,0.003209538,-0.156885225,0.597927584,0.999751828
LPS(18:0) | PS(18:0)_2,PS,1.187410372,0.000105781,0.003231713,-0.029009224,0.929585426,0.990933042,0.000105781,0.003231713,1.216419596,1.216419596,1.093643938,0.001186339,0.177697421,0.000105781,0.003231713,-0.16419888,0.580949618,0.999751828
LPS(18:1) | PS(18:1),PS,0.204452185,0.503045132,0.760665215,-0.000221154,0.999462665,0.999462665,0.503045132,0.760665215,0.20467334,0.20467334,0.281549693,0.402703986,0.997493903,0.402703986,0.760665215,0.023160487,0.938044862,0.999751828
LPS(18:1) | PS(18:1)_2,PS,0.188038471,0.537977401,0.789836989,0.005783701,0.985948603,0.997261162,0.537977401,0.789836989,0.182254769,0.182254769,0.272827536,0.417455738,0.997493903,0.417455738,0.789836989,0.037070632,0.901005543,0.999751828
LPS(18:2) | PS(18:2),PS,0.027320934,0.928793586,0.978110203,-0.026796447,0.934945608,0.991035192,0.928793586,0.978110203,0.054117381,0.054117381,0.153263407,0.648996077,0.997493903,0.648996077,0.978110203,0.043822308,0.8831041,0.999751828
LPS(18:2) | PS(18:2)_2,PS,0.006071656,0.98415888,0.993929072,-0.045444231,0.889883161,0.990933042,0.889883161,0.990933042,0.051515887,0.051515887,0.157321676,0.64034,0.997493903,0.64034,0.990933042,0.051128529,0.863802838,0.999751828
LPS(18:3) | PS(18:3),PS,-0.006432915,0.983218658,0.993929072,-0.166681216,0.611218589,0.892995713,0.611218589,0.892995713,0.160248301,0.160248301,0.254616586,0.449260876,0.997493903,0.449260876,0.892995713,0.041918226,0.888146533,0.999751828
LPS(18:3) | PS(18:3)_2,PS,-0.012895632,0.966369381,0.988939097,-0.169723598,0.604720213,0.889788984,0.604720213,0.889788984,0.156827965,0.156827965,0.227084028,0.499851823,0.997493903,0.499851823,0.889788984,0.018683632,0.950000537,0.999751828
LPS(18:4),PS,-1.169309004,0.000191977,0.004524465,-1.118808432,0.000662242,0.045062587,0.000191977,0.004524465,-0.050500572,0.050500572,0.061451104,0.855303993,0.997493903,0.000191977,0.004524465,0.056705465,0.849125275,0.999751828
LPS(18:4)_2,PS,-1.154510411,0.000229743,0.005210998,-1.12158258,0.000642318,0.045062587,0.000229743,0.005210998,-0.032927831,0.032927831,0.062948002,0.851817593,0.997493903,0.000229743,0.005210998,0.041305412,0.889770003,0.999751828
LPS(19:0),PS,2.057912191,4.04E-11,1.01E-08,0.429703961,0.193489819,0.567015008,4.04E-11,1.01E-08,1.62820823,1.62820823,1.708834999,5.31E-07,0.000132413,4.04E-11,1.01E-08,0.054627884,0.854588455,0.999751828
LPS(19:1),PS,0.157322236,0.606443539,0.828886607,0.105364904,0.748611345,0.954180282,0.606443539,0.828886607,0.051957332,0.051957332,0.131676019,0.695810873,0.997493903,0.606443539,0.828886607,0.024782378,0.933717338,0.999751828
LPS(20:0) | PS(20:0),PS,0.170965532,0.575558479,0.808823857,0.208484881,0.526587729,0.849125522,0.526587729,0.808823857,-0.037519349,0.037519349,0.075045179,0.823752321,0.997493903,0.526587729,0.808823857,0.056663302,0.849238253,0.999751828
LPS(20:0) | PS(20:0)_2,PS,0.157863705,0.605205933,0.828886607,0.171216512,0.60285099,0.889788984,0.60285099,0.828886607,-0.013352808,0.013352808,0.087755179,0.79449978,0.997493903,0.60285099,0.828886607,0.044614951,0.881007503,0.999751828
LPS(20:1) | PS(20:1),PS,0.296717084,0.330840652,0.63171997,0.387040563,0.241139795,0.61812718,0.241139795,0.61812718,-0.090323479,0.090323479,-0.073953605,0.826540149,0.997493903,0.241139795,0.61812718,-0.043517316,0.883806408,0.999751828
LPS(20:1) | PS(20:1)_2,PS,0.293092823,0.336789744,0.635975994,0.381660129,0.247698128,0.623962391,0.247698128,0.623962391,-0.088567306,0.088567306,-0.037206134,0.912173833,0.997493903,0.247698128,0.623962391,-0.006204629,0.983381738,0.999751828
LPS(20:2) | PS(20:2),PS,0.036642993,0.904590558,0.969155843,-0.364467437,0.265848214,0.639937749,0.265848214,0.639937749,0.40111043,0.40111043,0.127090237,0.705912814,0.997493903,0.265848214,0.639937749,-0.312608263,0.292885712,0.999751828
LPS(20:2) | PS(20:2)_2,PS,0.066891987,0.826746683,0.941520002,-0.375301476,0.251882775,0.623962391,0.251882775,0.623962391,0.442193463,0.442193463,0.174131935,0.605011,0.997493903,0.251882775,0.623962391,-0.306828776,0.301912603,0.999751828
LPS(20:3) | PS(20:3),PS,0.118765806,0.697434697,0.882580249,-0.17053475,0.602995033,0.889788984,0.602995033,0.882580249,0.289300555,0.289300555,0.268521474,0.424857274,0.997493903,0.424857274,0.882580249,-0.071016681,0.811447633,0.999751828
LPS(20:3) | PS(20:3)_2,PS,0.120881519,0.69231283,0.879789734,-0.160031817,0.625529011,0.900112086,0.625529011,0.879789734,0.280913336,0.280913336,0.252736959,0.45262283,0.997493903,0.45262283,0.879789734,-0.077987269,0.79332843,0.999751828
LPS(20:4) | PS(20:4),PS,-0.239938317,0.43412257,0.702376792,0.035806704,0.913205388,0.990933042,0.43412257,0.702376792,-0.275745021,0.275745021,-0.09800539,0.771570007,0.997493903,0.43412257,0.702376792,0.120679757,0.685822363,0.999751828
LPS(20:4) | PS(20:4)_2,PS,-0.245858665,0.422909353,0.693423112,-0.016036413,0.961045005,0.994176981,0.422909353,0.693423112,-0.229822253,0.229822253,-0.057548372,0.864570638,0.997493903,0.422909353,0.693423112,0.115592717,0.698383052,0.999751828
LPS(20:5) | PS(20:5),PS,0.146305344,0.63191478,0.840151005,0.53086115,0.108886142,0.449042848,0.108886142,0.449042848,-0.384555806,0.384555806,-0.295397756,0.382889716,0.997493903,0.108886142,0.449042848,0.028261433,0.924442528,0.999751828
LPS(20:5) | PS(20:5)_2,PS,0.129659042,0.671219351,0.866220145,0.488610093,0.139707253,0.505173326,0.139707253,0.505173326,-0.358951051,0.358951051,-0.307376046,0.36398962,0.997493903,0.139707253,0.505173326,-0.009269233,0.975175416,0.999751828
LPS(21:0),PS,1.252487897,4.39E-05,0.002272043,0.312409784,0.343467417,0.710180556,4.39E-05,0.002272043,0.940078113,0.940078113,1.022546792,0.002416711,0.30148471,4.39E-05,0.002272043,0.046588506,0.875788621,0.999751828
LPS(22:0 | PS(22:0),PS,0.220215914,0.470657678,0.7331681,0.321251033,0.33005269,0.702038148,0.33005269,0.702038148,-0.101035119,0.101035119,0.04056079,0.904214309,0.997493903,0.33005269,0.702038148,0.087100313,0.770214952,0.999751828
LPS(22:0 | PS(22:0)_2,PS,0.240290294,0.431126985,0.700801273,0.244587068,0.457797585,0.792523999,0.431126985,0.700801273,-0.004296774,0.004296774,0.078937222,0.814766344,0.997493903,0.431126985,0.700801273,0.030371706,0.918820286,0.999751828
LPS(22:1) | PS(22:1),PS,0.045363621,0.882024947,0.962384363,0.057322489,0.861512655,0.989912363,0.861512655,0.962384363,-0.011958868,0.011958868,0.060614882,0.857253823,0.997493903,0.857253823,0.962384363,0.017913181,0.952059822,0.999751828
LPS(22:1) | PS(22:1)_2,PS,0.061811322,0.839728122,0.946591114,0.059910336,0.855332342,0.989912363,0.839728122,0.946591114,0.001900986,0.001900986,0.067331512,0.841625512,0.997493903,0.839728122,0.946591114,0.010897111,0.970823316,0.999751828
LPS(22:2) | PS(22:2),PS,-0.190138973,0.535073702,0.789836989,-0.16427741,0.616376216,0.894658223,0.535073702,0.789836989,-0.025861564,0.025861564,-0.016849549,0.960153314,0.997493903,0.535073702,0.789836989,-0.048937713,0.86944955,0.999751828
LPS(22:2) | PS(22:2)_2,PS,-0.227053019,0.459115584,0.71898484,-0.158625561,0.628572832,0.901315641,0.459115584,0.71898484,-0.068427458,0.068427458,-0.03830401,0.909594791,0.997493903,0.459115584,0.71898484,-0.027063173,0.927593881,0.999751828
LPS(22:4) | PS(22:4),PS,-0.043054369,0.888093586,0.964786719,0.15096216,0.646320108,0.908926523,0.646320108,0.908926523,-0.194016529,0.194016529,-0.121646201,0.718663019,0.997493903,0.646320108,0.908926523,0.014957618,0.95996125,0.999751828
LPS(22:4) | PS(22:4)_2,PS,-0.050336699,0.869334037,0.957389059,0.176921845,0.590854113,0.887116016,0.590854113,0.887116016,-0.227258544,0.227258544,-0.130401037,0.699401005,0.997493903,0.590854113,0.887116016,0.039202672,0.895347665,0.999751828
LPS(22:6) | PS(22:6),PS,0.141420609,0.643345001,0.845858656,0.404711766,0.220478937,0.59469724,0.220478937,0.59469724,-0.263291157,0.263291157,-0.106184344,0.75312584,0.997493903,0.220478937,0.59469724,0.097422623,0.743920153,0.999751828
LPS(22:6) | PS(22:6)_2,PS,0.139484293,0.647900737,0.85005031,0.363481622,0.270790176,0.645498237,0.270790176,0.645498237,-0.223997329,0.223997329,-0.068213782,0.839803839,0.997493903,0.270790176,0.645498237,0.096542837,0.746150015,0.999751828
Lyso_C17sphingosine-1-phosphocholine,SM,-0.182434244,0.55170909,0.795689799,-0.093254231,0.77623331,0.965325053,0.55170909,0.795689799,-0.089180013,0.089180013,-0.037890333,0.910567957,0.997493903,0.55170909,0.795689799,-0.008723753,0.976635888,0.999751828
Lyso_Sphinganine-1-phosphocholine,SM,-0.372019569,0.226240111,0.536145928,-0.27309618,0.404611846,0.762113258,0.226240111,0.536145928,-0.098923389,0.098923389,-0.024071976,0.943102449,0.997493903,0.226240111,0.536145928,0.013188008,0.964693841,0.999751828
Lyso_Sphingosine-1-phosphocholine,SM,-0.388510453,0.206455694,0.517624745,-0.241730914,0.460775048,0.793068776,0.206455694,0.517624745,-0.146779539,0.146779539,-0.06779699,0.84076786,0.997493903,0.206455694,0.517624745,0.017705971,0.952613319,0.999751828
O-(11-carboxyundecanoyl)carnitine,CAR,0.187267595,0.539643436,0.789836989,0.770773252,0.020604547,0.29376197,0.020604547,0.29376197,-0.583505657,0.583505657,-0.390081746,0.249962589,0.997493903,0.020604547,0.29376197,0.125654962,0.673616732,0.999751828
O-(13-carboxytridecanoyl)carnitine,CAR,-0.026028037,0.932192129,0.978110203,0.595523514,0.072481072,0.411955309,0.072481072,0.411955309,-0.621551551,0.621551551,-0.288763828,0.393601715,0.997493903,0.072481072,0.411955309,0.267871351,0.370219803,0.999751828
O-(17-carboxyheptadecanoyl)carnitine,CAR,0.247553637,0.417304222,0.692576963,0.939842495,0.004946825,0.121399957,0.004946825,0.121399957,-0.692288858,0.692288858,-0.337369357,0.319299417,0.997493903,0.004946825,0.121399957,0.288553486,0.334580757,0.999751828
O-arachidonoylcarnitine,CAR,0.178743556,0.55827951,0.798335368,0.966187131,0.003887666,0.119524266,0.003887666,0.119524266,-0.787443574,0.787443574,-0.416517015,0.219518362,0.997493903,0.003887666,0.119524266,0.304729182,0.308320834,0.999751828
O-behenoylcarnitine,CAR,0.003172832,0.991721748,0.994850216,0.723130055,0.029662042,0.376305739,0.029662042,0.376305739,-0.719957223,0.719957223,-0.322228647,0.341378199,0.997493903,0.029662042,0.376305739,0.332114751,0.267086223,0.999751828
O-oleoylcarnitine | Elaidic carnitine,CAR,0.481171401,0.114623525,0.396326512,1.211377244,0.000326516,0.025726026,0.000326516,0.025726026,-0.730205843,0.730205843,-0.392775058,0.246729978,0.997493903,0.000326516,0.025726026,0.270211392,0.366070876,0.999751828
O-palmitoleoylcarnitine | trans-Hexadec-2-enoyl carnitine,CAR,-0.088056006,0.77361288,0.920587028,0.632655769,0.056584368,0.411955309,0.056584368,0.411955309,-0.720711774,0.720711774,-0.35417525,0.295927863,0.997493903,0.056584368,0.411955309,0.301339864,0.313705745,0.999751828
Palmitoylcarnitine | (5Z)-13-carboxytridec-5-enoylcarnitine,CAR,-0.070206773,0.818562926,0.936125822,0.670294486,0.043570256,0.398211027,0.043570256,0.398211027,-0.740501259,0.740501259,-0.355115133,0.294655819,0.997493903,0.043570256,0.398211027,0.321785009,0.28216533,0.999751828
PC(30:0),PC,0.186976238,0.540275936,0.789836989,-0.013165546,0.968014866,0.994176981,0.540275936,0.789836989,0.200141784,0.200141784,0.067973294,0.840132336,0.997493903,0.540275936,0.789836989,-0.187439914,0.528539827,0.999751828
PC(30:1),PC,0.175302394,0.565890212,0.80449919,0.070946413,0.829081557,0.979516694,0.565890212,0.80449919,0.104355981,0.104355981,-0.015880025,0.962443345,0.997493903,0.565890212,0.80449919,-0.176235719,0.553503408,0.999751828
PC(30:2),PC,0.149255523,0.625040918,0.836345051,0.056671761,0.863065756,0.989912363,0.625040918,0.836345051,0.092583762,0.092583762,-0.020301894,0.951999078,0.997493903,0.625040918,0.836345051,-0.168898682,0.570156241,0.999751828
PC(32:0),PC,1.226399434,6.28E-05,0.002386241,0.953185742,0.004381218,0.119524266,6.28E-05,0.002386241,0.273213692,0.273213692,-0.050403463,0.881238116,0.997493903,6.28E-05,0.002386241,-0.380599152,0.200227975,0.999751828
