Sample,WT_injured_1,WT_injured_2,WT_injured_3,WT_injured_4,WT_injured_5,WT_injured_6,WT_healthy_1,WT_healthy_2,WT_healthy_3,WT_healthy_4,WT_healthy_5
PC(40:9),0.0034109645982679324,0.002649070147065185,0.0013068836834194252,0.0018462522732267093,0.003462622301933317,0.003039982324631119,0.001880611461202679,0.0015184420187458155,0.002103838000259995,0.0012351357204353035,0.002859329650389027
[TG(60:3)]_FA16:0,4.827965021055844e-05,3.194797966136632e-05,4.035563271096514e-05,5.6972029176860454e-05,5.973055200651598e-05,6.828625172824254e-05,0.00013554941024378122,8.326468236131957e-05,9.783819457152876e-05,8.892046775569844e-05,9.043500246744968e-05
LPG(20:2) | PG(20:2),0.00014663697560361285,5.463109731188998e-05,9.04167858817515e-05,0.00011265913777970439,0.00011916330077889177,0.00011907458203844989,0.0006889925311501947,9.071710485428508e-05,0.00011713961603632539,0.00018566825533329327,9.853329037669633e-05
PC(40:8),0.003424019210105807,0.0027293234205404246,0.0013820125381619963,0.0018638311279104648,0.0034999912175474545,0.0030586019551824936,0.0019020021720043067,0.0015507833159758132,0.0021466780526319387,0.001272237385155361,0.002872667452406881
[TG(58:1)]_FA18:0,0.00031697104521331317,0.00025104381026931665,0.00026541514219633735,0.0003378613520412413,0.0002973595853589411,0.0003490538956739574,0.0005644034880927051,0.0004711537160870557,0.000476793382441083,0.0005226639744777245,0.00045014617242343795
[TG(60:6)]_FA18:0,0.00011469300340736401,8.679992335417697e-05,0.00011416789666899857,0.0001291804587817525,0.00013331902439554276,0.00014319249123979417,0.00025734540508526267,0.00018602923797047602,0.00020508020425983263,0.00020357054687414832,0.00018766476893747263
CE(14:1),0.0002344588610366785,0.00023784516414250662,0.0004493112370272315,0.0002914823103636244,0.00025780591310986696,0.0002597504747752948,0.00031903328267702505,0.00024759170590470065,0.0002595393413295014,7.672685794179028e-05,0.0001288863110464992
[TG(58:2)]_FA16:1,5.9018342824204e-05,4.198041823179506e-05,6.402204935274603e-05,5.152080525742392e-05,6.9989474919225e-05,7.415752394727158e-05,0.0001493390053673286,0.00010420994104129201,0.00011478623308780177,0.00010570012015881663,0.00010605607278601612
[TG(60:2)]_FA16:1,5.2153573705064805e-05,3.585918762593147e-05,4.722455898728132e-05,4.4985125338973965e-05,5.332838650878506e-05,6.134140899694807e-05,0.00012868451432600982,8.119808186761092e-05,9.140466459978541e-05,8.277259354035666e-05,7.897615507836794e-05
CE(20:2) | 18:1 Stigmasteryl ester | 18:2 Sitosteryl ester,0.0024995977483112997,0.002352177274474735,0.0031069666925931765,0.002908752225923401,0.0025269138712122486,0.0028279702187553302,0.002837617619205895,0.002173493727733899,0.0024694672268227697,0.0008577822693654896,0.0013130360701552166
PC(O-38:2),0.0049169520547365205,0.003888732107822949,0.002047323567838036,0.002512562682471045,0.00507614685991446,0.003907856316425591,0.0029574702564500103,0.0022674639690973115,0.0032304047912829863,0.0018854438509958878,0.003369038810208506
[TG(60:4)]_FA16:1,4.7305415003959944e-05,3.553658776534445e-05,5.298888229774473e-05,5.1302296057867096e-05,5.717211293981096e-05,6.939427504063663e-05,0.00013079322285676633,8.872295999079958e-05,9.184227393377805e-05,9.372009260479568e-05,8.515860856087433e-05
Cer(d18:1/16:0),4.476777733484339e-05,1.9728602785445864e-05,2.039626749937841e-05,3.528487713553019e-05,1.26321915434952e-05,2.0099102143479633e-05,1.782059669280935e-05,1.1576888304612722e-05,1.0065994731468256e-05,2.130699539461258e-05,3.9473261097129146e-05
FA(18:2),0.0,0.0,0.0,0.0,0.003951779121174565,0.0,0.0008172782756366053,0.0014644656838331848,0.00039840948385456385,0.0017717026550381487,0.0011381874490332725
LPC(20:0),0.0004952241808617559,0.0003733428071174551,0.00021305664796820707,0.0004523050941703471,0.0004881420594482324,0.00042130029964516577,0.0003447961427482354,0.00038516057722747557,0.00026876201564269474,0.00041697989136544526,0.0004380057972976747
PC(32:5),0.0024853225049234345,0.0020255425007941067,0.001136558903137386,0.0013657904589351988,0.002617860235496788,0.002063731857066934,0.001592856583007816,0.0013255880290603329,0.0016358257298836186,0.0011716709016293956,0.0014683354296644313
PC(36:0) | PC(P-38:6),0.004447384577960208,0.00360895396711655,0.0019159839644917495,0.002257669902724565,0.004624809209270439,0.0036250184606578346,0.0027246547296953037,0.002079347518538161,0.0029922567935108052,0.0017621426461021483,0.0030277297375661946
PC(36:3),0.005527223438890394,0.00445529538382185,0.0023193350686694543,0.0028092818423483224,0.005772048938890885,0.004636729782445239,0.00321505945633042,0.002404799000549962,0.003732096826009002,0.0020317133814516507,0.004281341163791644
PC(52:0),3.0031066275609398e-05,2.346846627485265e-05,2.9347265025565246e-06,4.026460169387871e-05,2.954216084818091e-05,3.56128547621049e-05,5.4196237673270836e-05,5.729827659016511e-05,4.792849003678492e-05,5.9528359963722414e-05,4.169026416249506e-05
PC(O-40:1),0.003382427521588084,0.0026966353320807793,0.0012936994510062683,0.0018420514819949669,0.0034984769967667723,0.003074843173427045,0.0018720344551665746,0.0015539736248647805,0.0021689537048798268,0.0012763975250112414,0.0028704531660931967
PE(20:5),0.0,5.126992109494935e-05,0.00019118990044530727,7.009594285233676e-05,0.0,0.0,0.00016947258759913953,0.0001316751618224919,0.0,7.694090791973221e-05,4.325886203715525e-05
SM(d16:1/24:1),0.004591398564536485,0.0038206229500894287,0.001963901601409317,0.002408676598062627,0.004862822616898817,0.0038806820111441476,0.0027829041965991624,0.002185674074321707,0.0031120242138688334,0.0017890074288358221,0.0033812808237167116
Cer(d18:1/26:0),2.130152847986748e-06,7.577719230716045e-07,4.068745331518932e-06,1.0988194951918016e-06,1.2962176702913591e-06,2.6559734473424037e-06,1.4800433058833415e-06,4.093772711999604e-06,1.5190326508558267e-06,1.4842550892468309e-06,3.3771277350766287e-06
[TG(60:8)]_FA16:1,5.699118176169938e-05,4.4295638148758874e-05,6.540786393247216e-05,6.496066354757981e-05,7.527462866517589e-05,7.473059315492948e-05,0.00015062868807278975,0.00010510756188244779,0.00010994454102446762,0.0001231136099677879,0.00010070788130178345
PC(36:0) | PC(P-38:6)_2,0.004288521286825575,0.0035663979938329324,0.0017954915037678197,0.0022987605549265808,0.004534162256005886,0.0035666943255690795,0.0026404943813214945,0.002053063306463037,0.002928689547614382,0.0017227255569138911,0.003037670580078044
PC(36:1),0.004333718488309124,0.0035073314251357537,0.001944482640106474,0.0022598494659533154,0.00450917803896615,0.003537492769225436,0.0026422790911574336,0.002041861234495964,0.0029264995548022327,0.0017197012189319927,0.0030431866216086667
PC(40:7),0.00327805573823733,0.0027221306192751296,0.0008052373412746889,0.00184755798927616,0.003446047359682137,0.0030024157503504003,0.0018224070010631691,0.0014923460704210079,0.002074942769305634,0.0012763130325935419,0.0027567492102936802
[TG(56:5)]_FA18:0,0.0007925031590773835,0.0004617428168817352,0.0005326992457201274,0.00031971729078458637,0.0009437127105184526,0.0006233730289594748,0.0005186814645920251,0.0004297773133088001,0.00046945032662207536,0.0003643512318626527,0.000472848364953937
19:0 Campesteryl ester_simulated | CE(20:0) | 18:0 Sitosteryl ester_2,0.0024941295632385715,0.002311128311482685,0.0030979762789447958,0.0029262276679847634,0.0025272165750720187,0.0028076044515406373,0.0027939096164469866,0.002114609871745721,0.002447608131660296,0.0010329140209446724,0.0013120150676676808
CE(20:1) | 18:0 Stigmasteryl ester | 18:1 Sitosteryl ester,0.0025581550071543564,0.0023898140362997432,0.0031998763121692136,0.0029144412955532176,0.0025923360650087312,0.0028562014608614033,0.0028465634185005067,0.0021632401200861375,0.0024980501534276217,0.0009028496447000922,0.0014806583948608594
PG(P-34:4),6.771879738698332e-05,6.944435254771703e-05,0.0001280742230097232,9.486215541011169e-05,8.217602864025105e-05,0.00029262077133478527,0.00012064727033166782,8.615120752801369e-05,8.998113288254197e-05,9.288887050538075e-05,8.94324072071997e-05
PI(42:3),0.00010246772955351671,0.00011884069374754798,0.00011749251122967347,0.0001869762387410224,3.736160637051094e-05,6.961627551525683e-05,0.0003499765439485498,0.00017499104974233942,0.00023060179883096883,0.0002263025233596105,7.52845455173096e-05
PC(O-38:3),0.004702544346720801,0.0037833916278949106,0.0020202015826688647,0.002422850642690853,0.004819271373387925,0.003832573421144586,0.0028547702571826267,0.0021787217591961385,0.003127453431891167,0.001779461170395467,0.003430152277663044
PC(38:5),0.006040689058365689,0.004849487378490898,0.002473517371086797,0.0031689267526638673,0.006076314990592036,0.0051157124484885585,0.0035198177733431727,0.0024840889165300122,0.0041042809067854185,0.0021251586659448165,0.004957513440258454
[TG(54:1)]_FA16:1,0.00029719889491447866,0.0002314779636469726,0.0003011869236099476,0.00031299755634165224,0.0003078901222596564,0.0003626391093089511,0.0005864619464189987,0.00047630227995473735,0.00048376668102860927,0.000536615166321698,0.0004163715411215454
[TG(58:1)]_FA18:2,0.0005937813860398031,0.0005076204051265703,0.0005463080417504643,0.0007186946449596437,0.0005260307642972504,0.0006250230284393854,0.000982074406550221,0.0009119639502135525,0.0008682853612419105,0.0010411487406018361,0.0008210526499917365
[TG(60:0)]_FA18:1,6.425002255881098e-05,5.610609109166815e-05,8.030783398373048e-05,7.52779575673369e-05,6.631967420847384e-05,8.61323318318978e-05,0.00015853216377124322,0.00011135178802943958,0.00012307876196263013,0.00013852849588365183,0.00010068422679261984
[TG(60:10)]_FA16:0,4.745436653251417e-05,3.4977060317776124e-05,5.611358476256986e-05,4.855896635978343e-05,5.5561646356104644e-05,6.86758218236774e-05,0.00012984860502336152,9.211895630489932e-05,9.570309018670727e-05,8.927559957371262e-05,8.233893197050229e-05
[TG(60:3)]_FA16:1,4.842881198007827e-05,3.7346672988905283e-05,4.49237601938113e-05,5.03446334855287e-05,5.297144603384232e-05,6.562456714175175e-05,0.00012391058285795065,8.157192999392499e-05,9.04548999208681e-05,8.173733654923909e-05,7.758019036463813e-05
CE(20:3) | 18:2 Stigmasteryl ester | 18:3 Sitosteryl ester,0.00245219681235705,0.0022785657381384546,0.0030255419565249435,0.002822339898633505,0.002435823400162267,0.0027496528021686353,0.002712970013577346,0.0020887136304550157,0.002392850321524042,0.0009009477116597722,0.001427258893423384
LPG(19:0),6.682351300292022e-05,2.8825567041634746e-05,0.0,5.4409706840438204e-05,2.8996107897119467e-05,6.095755014647366e-05,8.604735767881967e-05,3.415270048787112e-05,5.7169262161185536e-05,5.636720696953747e-05,3.827705943083422e-05
LPG(20:2) | PG(20:2)_2,0.00015812365249362283,7.633692009042217e-05,9.19145793754189e-05,0.00012253627084206017,0.00013613235684264733,0.0001290870877846801,0.0006908858528475133,9.352015158594728e-05,0.00012896533605971276,0.00019181788682666394,0.00010629044836834171
PC(36:2),0.004386135703544638,0.0035493739234148066,0.001838638674642727,0.0022787457092074644,0.004524318618074027,0.00355127312488158,0.002653905272719066,0.0020770111866746767,0.002923938683825578,0.0017228944847703716,0.0031435717874066897
PC(O-40:0),0.003299612204905272,0.0027098783099817336,0.0007228246599909535,0.0018515044763951312,0.003423181754072787,0.002943201487747086,0.0018431489816994424,0.0014922022500676749,0.002093927981619716,0.001265861465512387,0.0027148705471199738
PG(14:0),2.9055414834254487e-07,8.293162057017577e-08,0.0,1.3984973378895294e-07,0.0,0.0,1.3448665417268193e-07,3.537107978209243e-07,5.679035304717988e-07,7.673101019050914e-07,5.434542612209367e-07
SM(d16:1/24:0),0.0043682746960777945,0.0034893121912722104,0.001856948710232686,0.002240253004859996,0.0045464405931859506,0.003452896879614113,0.002648234991495064,0.0020365725104260443,0.002944862005313015,0.0017219104636060879,0.003057199432603564
[TG(60:1)]_FA16:0,5.139107357363378e-05,3.1537530324633234e-05,4.527409381451034e-05,4.755785917731633e-05,5.169382925248112e-05,5.956242440640772e-05,0.00011916628564049433,7.802319813181126e-05,9.169852180090851e-05,8.590663792579571e-05,7.723162693298771e-05
[TG(60:5)]_FA18:0,9.810183684509854e-05,7.244509247085294e-05,8.852418539757562e-05,0.0001052739991185512,0.00011700504926709413,0.00013501540557554992,0.00023601077046414576,0.0001532555867412563,0.00018215355880433646,0.0001630505380419625,0.00015810901706656352
[TG(48:3)]_FA16:0,6.72201577777107e-05,4.3820708226075236e-05,8.097994851171469e-05,5.728588141466935e-05,8.282154802352932e-05,8.739035589241145e-05,0.00015886917592026914,0.0001903949210489959,0.00011412968775571076,0.00016405808449179683,0.00011353576057698979
LPC(21:4),0.0012855247596139387,0.0010449945685602918,9.833017268552296e-05,0.0009569178935349121,0.0018621427674457903,0.0012915850619345766,0.0008923121732722391,0.0012650460190042087,0.0006215863605561634,0.0012959983941809453,0.0015902119401805038
PC(O-38:6),0.004431293254838254,0.0035752046285068744,0.001859158514870244,0.0023160678111855985,0.0045643656062773885,0.003553055478755191,0.0027126278542419047,0.0020792630249390873,0.0029683342904079134,0.0017843739953778033,0.003133782615679076
19:0 Campesteryl ester_simulated | CE(20:0) | 18:0 Sitosteryl ester,0.0025015893140672876,0.0023724469514324214,0.003085575817710523,0.0028860700241630784,0.002512392117253416,0.0028444060399143503,0.002781675326694156,0.0021255956748213135,0.0024578384321980703,0.0009533655852864769,0.001508836327670201
PC(38:3),0.005177647346571839,0.004159828190317567,0.0020982541229473805,0.0027559429308490722,0.005292031384595159,0.004546914181868941,0.00292581432997659,0.00217740937579203,0.0034932539149215886,0.0018696818743882042,0.0045747825966497195
PC(38:4),0.005927406487084038,0.00475956118173171,0.00242462353140855,0.0031514053072434316,0.006103028121892159,0.005124477423736838,0.0034332919789891573,0.0024618673202224154,0.004093358400134986,0.002112746063722333,0.005096819823389302
PS(38:7),0.0008130431123564086,0.0007314706830518101,0.0007669164072707288,0.0008070732578886775,0.000935044930729571,0.0008455270568136303,0.0007451729234041305,0.00029302881941325787,0.0006633207262748598,0.00040181216275498693,0.0009563658122033883
[TG(60:2)]_FA16:0,4.652341130311481e-05,3.287330992691281e-05,4.804907020903567e-05,5.1524593779287996e-05,5.0254345449453294e-05,6.238287215253154e-05,0.00011907989189804609,7.957561079377627e-05,8.964738653402707e-05,8.259004295707227e-05,7.785733289380671e-05
LPS(20:5) | PS(20:5),3.2897289724682525e-05,3.208770585338272e-05,9.652337853339508e-05,4.005083353990273e-05,4.1220022369654016e-05,4.572607640649078e-05,6.60752029375303e-05,6.360115941304665e-05,4.459625304713493e-05,5.3005413475630794e-05,3.828155591142951e-05
[TG(60:12)]_FA16:1,5.095119925522366e-05,3.633581110575421e-05,6.445418418623067e-05,5.187728439996688e-05,5.865702119875918e-05,7.04308008355273e-05,0.00014367248943765007,8.863047377117242e-05,0.00010146341688830674,9.186626606001453e-05,9.258729363216264e-05
LPE(16:0),7.487761050856094e-05,0.00015353787810834193,0.00015699523723453765,0.0001632163627406801,5.1240833908934985e-05,0.00030250728796449056,0.00025676001764588787,0.000323849467922612,0.00020070838194098575,0.00033989120767744907,0.00017087847890159821
PC(50:0),5.2726939369852855e-05,4.065046021805307e-05,4.293916477597758e-06,6.029552551455197e-05,5.0215751587468964e-05,6.093945922217845e-05,7.899298206673795e-05,9.314985962735296e-05,7.342800147646511e-05,9.637713757651458e-05,6.265877542976977e-05
PI(34:5),0.0,6.685569582745862e-05,0.000382172041211721,9.849004398531451e-05,0.0,0.0,0.0,0.0004298090348316199,0.0003047477059394871,0.0002817051749922545,0.0
CE(12:0)_2,0.00024318152529852785,0.0002666178654344056,0.0004652498838350782,0.00030593644031500454,0.000259505261159062,0.00027582446337427133,0.00036885104471421536,0.00026051166824088976,0.0002877686688352797,8.447433999558071e-05,0.00011779826384029107
PC(O-38:4),0.004577987046566088,0.0036570082289901005,0.00189454165973422,0.002350641825834885,0.004626371455730405,0.003817107946911093,0.0028438666087241557,0.002119088187123224,0.0031375869372390016,0.001799996132878279,0.003260991110700819
PC(O-38:5),0.004508394715597828,0.003660200938034205,0.0017740177655203762,0.0023329098049286357,0.0045769384523674,0.003600814474131414,0.0027611506584497287,0.002088667868691008,0.003072079793607961,0.0017653637800409071,0.0032057938970737826
[TG(58:4)]_FA16:0,5.9527322590259655e-05,4.325044539903227e-05,5.4981340254223953e-05,5.666125762656628e-05,6.579808141651641e-05,7.660594635006036e-05,0.00015307487765763573,9.488607201328599e-05,0.0001183171285315289,0.00010156753178811034,9.332539447750686e-05
[TG(60:5)]_FA20:4,0.00023750768353214842,0.00019052739681636038,0.0002177264935188784,0.0003008667405680635,0.0002165309550051284,0.0002533213780426641,0.00046319881583917373,0.00028901259929098723,0.0004285611286348287,0.0003852858398734277,0.0003312646764257434
PS(O-40:0),0.0005748818399094051,0.0005718283076377599,0.0006337215852177369,0.0005094126911233647,0.0007441687337810254,0.0007284982356522199,0.0005538021173754275,0.00024290172014359895,0.0005232853933873872,0.0003205289442403946,0.0007372720947254215
[TG(58:0)]_FA18:1,0.0006234996027558495,0.0005232590374851888,0.0005628446519807397,0.0007232423425216801,0.0005398485202078408,0.0006301443305614959,0.0009873878360181928,0.0009305907320117152,0.0008876663747042709,0.001035744529919043,0.0008441772101839797
CE(12:0),0.00024669135044886535,0.00026887230740135006,0.00046746422089730415,0.0003129770627928639,0.0002589271555195837,0.0002908765355791697,0.00037074330864632544,0.0002671812113735272,0.00028406188400098803,8.289709678037076e-05,0.00014245271388933314
[TG(58:1)]_FA20:4,0.0001241926518706135,0.00010600790938092434,0.0001777281459991937,0.00013912028493957599,0.0001308415827822358,0.00016750421287136318,0.00030248196239743047,0.00022049696963976606,0.00023032687958569428,0.00023928033596031133,0.0001878370863971104
PC(40:6),0.003107103996741696,0.0024807491824680433,0.0006611933305624715,0.0017579528190047062,0.003225502641139002,0.002872602987938363,0.0017078907590914597,0.0014088069745654909,0.002011512226590117,0.0012080842542035184,0.0026615460527161126
PI(34:1),0.0,0.00019374618263086793,0.00021618979809121016,0.00024901307376845247,0.0,0.0,0.0,0.0001964149656093407,0.00020808764643899584,0.0002168682172209985,0.0
[TG(54:1)]_FA20:4,0.0002109429858662168,0.00017890919804187778,0.00022348356602501263,0.00028365925406482193,0.0002087790061170543,0.00024680467818664334,0.0004327870036585692,0.00028083501028704254,0.00040415634618029924,0.00036219687998616826,0.00033627898394507274
PS(34:5),0.0001350556491500547,0.00012947507532454428,0.0007468984190190986,0.00017243612069402513,0.00014304531793451296,0.00026147883443476314,0.0001682084450344876,0.0002583127578477029,0.00016333674175454414,0.00028058724687695166,0.0001398745889616177
LPG(20:1) | PG(20:1),8.539753280547873e-05,7.79540135033171e-05,0.00018875512311373167,0.00011092798393173754,8.407394262896428e-05,9.906153977698761e-05,0.00012895020786416294,0.00010222089866213603,9.203275884073644e-05,9.746082308913893e-05,8.80270960711181e-05
[TG(50:2)]_FA18:0,0.00027879073513122136,0.00015626897538559688,0.00025679104633437744,0.00023907841172146865,0.0002812144723291343,0.0002531512171872617,0.0003988201253426207,0.00043136636362673997,0.00032742960935458774,0.0005405171244931453,0.0003424385125808161
Cer(d18:1/24:1(15Z)),3.489825481431625e-06,1.1232927339476667e-06,4.752828755525231e-06,2.7974313185380933e-06,1.8557217232985975e-06,3.7839982741055805e-06,2.4008668180188324e-06,4.8311104893653774e-06,1.9595132235362047e-06,2.568362281474965e-06,3.8320842607583115e-06
[TG(54:6)]_FA20:4,0.00045414981497638634,0.00033824446123980185,0.000436266040970331,0.0003684836546529223,0.0004053482246729542,0.0005434639441151915,0.0006337042811656794,0.0008150406831345477,0.0005004818010956168,0.0008783763550787076,0.0006023746364556293
PC(52:4),3.906189310749223e-05,2.8883322804806063e-05,8.993648323405438e-07,4.550110571241415e-05,3.22112078621587e-05,4.188942133812009e-05,5.9383330659171854e-05,6.447928247838578e-05,5.413008950776062e-05,7.066919815032802e-05,5.003889528378504e-05
PS(O-38:0),0.0007228869237997852,0.0006556474865913072,0.0007073250541675835,0.0007121347810507072,0.0008644838520929799,0.0007633479552396329,0.0006850085184566904,0.00027132009955082816,0.0006190517145804558,0.0003623520662033196,0.000868930623766163
Cer(d18:2/20:1),4.724798693130888e-06,2.343306126423648e-06,4.2043551484561606e-06,3.1616784919810706e-06,3.42924804130822e-06,2.853694225222604e-06,1.8346134715419135e-06,2.4331402969670636e-06,2.7052623822137702e-06,3.509631945799421e-06,7.384767798283262e-06
LPE(20:5),0.0,3.112699362006323e-05,8.373823680788529e-05,5.7547371831344716e-05,0.0,0.0,9.22504679482923e-05,6.881273832368835e-05,0.0,5.345453122039765e-05,4.53429598535048e-05
[TG(52:6)]_FA18:0,0.00016688321947675006,0.00012063538093801857,0.0001736876442377966,0.00015867733647649345,0.0001837428785811491,0.00021013475336775273,0.0002774161655841867,0.00033805250369143197,0.00023555655274825802,0.000355186240623978,0.00025728619923229843
LPE(22:1),0.0,0.0,0.0,0.0,0.0,0.0,9.858322037204444e-05,4.167461904988844e-05,0.0,6.642684749567934e-05,0.0
[TG(60:1)]_FA18:0,8.6635946372087e-05,6.59546414444096e-05,8.072551637592143e-05,8.130520436543395e-05,9.152465313688435e-05,0.00010742433314665645,0.00018540903310088598,0.00012785845149573322,0.00014544637208147035,0.00013650108800707287,0.0001329123567524054
LPG(13:0) | PG(12:0)_2,3.637853209329918e-05,3.568140043540509e-05,5.396654780654121e-05,4.410781256508742e-05,4.290848943729758e-05,4.5129749415483264e-05,4.4305456459884685e-05,4.572195300901561e-05,4.1345400544901525e-05,5.373329793879007e-05,3.985101507651334e-05
PG(O-20:0),6.054961868841876e-05,2.8349255579709583e-05,0.0,4.8925391787820174e-05,2.7949693723376178e-05,5.011529519561897e-05,8.03080683561118e-05,3.696693643137911e-05,6.0232184167575825e-05,5.524382531793011e-05,3.601186489679569e-05
[TG(60:4)]_FA18:0,8.57807399119301e-05,6.956099363959942e-05,8.276300699809926e-05,8.6368661896503e-05,9.900631119720225e-05,0.00011207189606040325,0.0002014161795755536,0.00013446518706397565,0.0001427180813200165,0.00014455633856389505,0.00013696794306660383
[TG(60:11)]_FA20:0,9.77469756413385e-05,7.852196232594957e-05,0.0001541017928482168,0.00011599478650478243,0.00010536142363203011,0.00013823486726729513,0.0002465118355293019,0.0001751169822954735,0.00019092843432928154,0.00018977041923432891,0.00015916744772280454
[TG(54:4)]_FA16:0,0.0032119914306475714,0.0018954977510332541,0.0017317526998437065,0.0009309025074278117,0.003806609690865344,0.0027298721889666582,0.0019070913161521974,0.0015987305493306004,0.002073034194940725,0.0011154791745540684,0.002368314132681841
CerP(d18:0/16:0),1.8841923698831278e-06,0.0,8.94901924088171e-07,1.8655810745832444e-06,4.3962162791984357e-07,1.783809182899304e-06,1.577398125374881e-06,2.80914687979694e-06,1.796944675187231e-06,1.1289720842900926e-06,2.5178193900216507e-06
LPG(20:1) | PG(20:1)_2,8.514942147103617e-05,7.059717225796081e-05,0.0001970986716664184,0.00010811062261039426,8.071045714831839e-05,9.693733517438529e-05,0.0001296845872780981,9.989521916343193e-05,8.938617488883372e-05,0.00010189626519213388,9.050766328442713e-05
PC(40:5),0.0028132344075453087,0.002278861297992586,0.0004972605004273958,0.001589662498049905,0.002851172161736789,0.0026117764837836704,0.0015812430006512648,0.0012504125086362455,0.0018535460746718791,0.0010943153587411787,0.00257542834223983
PS(P-34:4),7.354066848101469e-05,8.256193422076456e-05,0.00013070603357257218,9.367096852559898e-05,9.066432547521663e-05,0.00032244889133742447,0.00013263387158642361,9.722595077790764e-05,0.00010394273296549939,0.00010573028871958065,0.00010748793558763628
[TG(58:2)]_FA16:0,5.825933207179845e-05,4.17598224682837e-05,5.51782131273672e-05,5.908833593178324e-05,6.703665552939464e-05,6.847175191690457e-05,0.00014191653297008938,9.198378207750653e-05,0.00010282304975914971,9.444344686134968e-05,9.640409793131466e-05
[TG(54:5)]_FA16:1,0.0031535295312177416,0.0018508048074341477,0.0016768874414553453,0.0009156172522157498,0.0037226190722186355,0.0026299471447593587,0.0018501191471855137,0.001578328515204282,0.002017555060471197,0.0010779275974678079,0.0023304546819844585
[TG(50:3)]_FA18:1,0.00030269509347184687,0.00017352245654966218,0.00027303331597120043,0.0002668621007965138,0.0003224677512955442,0.0002922572995641194,0.00042045547341184095,0.00047840731004052605,0.0003596021944054602,0.0006101304103421242,0.0003736046044216703
[TG(56:2)]_FA20:4,0.0001313476338511885,9.918442717822696e-05,0.00016179198499593385,0.00013582109953647897,0.00013707418024626718,0.0001711711816115324,0.000292813077667488,0.00020729236978960395,0.0002346628113662856,0.00023444092707575293,0.00019276208478444053
[TG(52:0)]_FA16:1,0.00012876994356157052,8.961974192104523e-05,0.00014601166666195967,0.00011186067664847529,0.00014456858540057781,0.00014328048807501337,0.000266448482431835,0.00021416815518881483,0.00021517943216953306,0.00023979066690494067,0.00018932560399494491
PG(O-38:0),0.0006494117358610894,0.0005811448163740109,0.0006077284059349468,0.000622361829862517,0.0007417937849685786,0.000696890315942208,0.0006293688107334646,0.00024566362748512297,0.0005578336089793234,0.0003082326663701766,0.0007674903310125021
FA(24:5),0.0013986632823429943,0.0014337812165556322,0.001487197687716157,0.0025434319245020735,0.0016049979519491978,0.0028820610689916466,0.001958888371663036,0.0019375578092021247,0.0008695544705602688,0.0019323995368106784,0.0012340092793808716
LPG(13:0) | PG(12:0),3.937840527617448e-05,3.104774025465511e-05,4.837830609073096e-05,4.506484896431997e-05,4.114136162579632e-05,4.4899739924764456e-05,4.1020022042825434e-05,4.241386138150406e-05,3.955896321670317e-05,5.432557258356395e-05,4.135441129173602e-05
PI(30:0),8.802884637871698e-05,0.0003897877352033241,0.0006784919269494475,0.0004465064850626385,1.1650037362901977e-05,4.573005801135224e-05,3.899863394368419e-05,0.0003244271956927827,0.0002860845683953642,0.00039482622209860316,7.256789580951214e-05
[TG(54:2)]_FA20:0,0.0002305982481488623,0.0001669145102355427,0.0002552487830006052,0.00021817015240916025,0.00021139752810088726,0.00027813906593204384,0.00038528256775570814,0.00038140076329809883,0.00031011847869100834,0.00042348865726971117,0.0003142031409209315
CerP(d18:1/18:0),2.776668594389887e-06,1.149655687702741e-06,4.047902035529169e-06,2.3272952267827317e-06,1.7182365338528266e-06,2.8178773485446097e-06,2.1953015878820276e-06,4.560807776608029e-06,1.992226409995911e-06,2.5529981695256246e-06,3.024111729474702e-06
[TG(60:11)]_FA16:0,5.196016008765127e-05,4.288074188404502e-05,6.600304459363143e-05,5.835518189529447e-05,5.8885015851148996e-05,6.924343035612444e-05,0.00014035768722580293,9.306220914665786e-05,0.00010355518915606922,9.419846902798547e-05,8.579853452281501e-05
LPS(20:5) | PS(20:5)_2,3.4313288940666344e-05,2.5636075674151393e-05,8.49329669003224e-05,3.7301319435598816e-05,3.327935086909522e-05,4.529813956888656e-05,6.673024995419336e-05,5.7500888383711194e-05,4.6532029395595246e-05,5.949661706960752e-05,3.885470804138334e-05
PI(O-40:6) | PI(P-40:5),0.006911253571926014,0.025996222256505483,0.032114626028645926,0.03299396789740004,0.004438283057881477,0.009159148335807174,0.012516828452594187,0.039111094800586145,0.023831758899377053,0.03793078934129167,0.017465817727288117
PI(P-30:1),0.0,0.00014319544299641262,0.00015332987016743635,0.00017026876237467885,0.0,0.0,0.0,0.0001222369739135602,0.00013062328155742179,0.0001162832314106243,0.0
[TG(58:1)]_FA16:0,6.701194013959448e-05,4.3542867710819115e-05,6.184519600342442e-05,6.276460647020878e-05,7.140733520328867e-05,8.062168326460749e-05,0.00015314184158320715,9.614637840177546e-05,0.00011660703649682068,0.00010851958086710592,0.00010372851466191825
[TG(58:3)]_FA16:1,5.9630868503377895e-05,4.1865303477498414e-05,5.557033381491207e-05,5.481641867273419e-05,6.707333320311862e-05,6.766139214378957e-05,0.0001383237716305401,8.81154527135491e-05,0.00010452890711395699,9.604541719985351e-05,9.444496891395019e-05
[TG(58:7)]_FA18:0,0.00024322310246327702,0.0001598901592600684,0.00019912119139658662,0.00021885173959580807,0.00028317788340047806,0.0002774513986386092,0.0004744940426317143,0.00029905982909669143,0.00038011678752676386,0.0003583498154305374,0.0003319798328357006
