Sample,cKO_injured_1,cKO_injured_2,cKO_injured_3,cKO_injured_4,cKO_injured_5,cKO_healthy_1,cKO_healthy_2,cKO_healthy_3,cKO_healthy_4,cKO_healthy_5,cKO_healthy_6
PE(O-38:5),0.0001744743148937187,0.00016497904811382151,0.00017355798474979434,0.00017653009648283145,7.446581392543096e-05,2.869973027864416e-05,0.00010185587630332962,9.763971409843605e-05,0.00010864860704021832,5.242484105790291e-05,9.950609951524593e-05
FA(18:3),0.0007966969155317017,0.00013252726073389507,0.0,0.0,0.0008225588786861249,0.000679634430037681,0.0004695108737833163,0.0004407123890578901,0.0008475541592110127,0.0008260942714868934,0.00039938080940587546
PI(O-42:4),8.463183290765221e-05,0.00016129779464539142,0.00016734687612482294,7.002884074248483e-05,0.00012016052204033276,0.0002690765614792733,0.0002624017790821693,0.00025055577490666056,0.000120314009229607,0.00012954676301869035,0.000199045903212966
PI(38:0) | PI(P-40:6),8.954010536730418e-05,0.0003587886709188244,0.00031545313998932134,0.0001370534978804853,0.0002219841771778584,0.0004705397998181489,0.0005347387283434019,0.00044606395551952387,0.00017953234957908445,0.00015872389374795145,0.00046379086014792137
[TG(52:2)]_FA18:1,0.00045459431944746984,0.00030244983765507084,0.0002964458100064262,0.00035190712914956717,0.0005817476136307562,0.0017358344599201837,0.0004717181226773826,0.000496851720729407,0.0006979479507794742,0.0004923424619172329,0.00046931790395911526
PE(34:1),0.00023106759889695373,0.0002255658911766483,0.00022644559821251672,0.00023430363194665204,7.257897260804825e-05,6.732837859855092e-05,0.00013758353599139877,0.00012142477457214631,0.00015456665535134697,3.114842855694272e-05,0.00013066274009145657
PE(38:9),0.0002956228162802775,0.00032401922438484115,0.00029303592251307085,0.0002939810908358356,0.00014923936805395053,4.720406752869273e-05,0.00018464477617752888,0.0001867492866482268,0.00019823536721836783,0.00011161173004522033,0.00015254108957532008
PE(O-36:3),0.00028166635659111045,0.0003091502033788807,0.0002673184246265759,0.00028117615414016743,7.810291551940983e-05,4.8156686976024696e-05,0.0001766100644696913,0.00017328152264127185,0.00019201790990146404,4.213127409520152e-05,0.00015849333270138877
FA(18:4),0.0002665694393537952,9.06765074684865e-06,0.0,0.0,0.003125615594539311,0.0019794434834672853,0.00018834461488697658,0.00011387211675720323,0.003962387021764436,0.0002835517446848645,0.00012147068592520439
[TG(56:0)]_FA18:0,0.0010413821012610245,0.0006856660442408244,0.0006427390741771178,0.0007160870412794746,0.0010240754651305987,0.0011900012238921177,0.0015090068260229957,0.0012926364174957372,0.0013534017211086825,0.001320702525549529,0.0012461027664369263
[TG(56:6)]_FA20:4,0.0004921052577851885,0.00031389492283495613,0.0002622914336949643,0.00030855459324777393,0.0005413855814432893,0.0015224411001740373,0.0006049420156464116,0.0005228538291257762,0.0006920350693914854,0.0005284289561414497,0.00048359142578549585
FA(20:4),0.0,6.459490922815689e-05,0.0005447324985750648,0.0002944267837899832,0.0,0.0,0.0002738320009276986,0.0,0.00039004960560284414,0.0,0.0
PE(O-36:5),0.000153253531010343,0.00015453307312644638,0.00014625741795442604,0.0001536120302451028,5.4295946522974156e-05,3.071294185134042e-05,8.773059925274901e-05,8.568798652677663e-05,0.00010082390577281672,2.747463282264217e-05,9.658499735464091e-05
[TG(54:4)]_FA18:2,0.00037802997896723914,0.00021118399035272045,0.00021223299244066467,0.0002350938876192885,0.0004891090147460228,0.0016098221001313493,0.0004276577328953905,0.00039223561000911186,0.0005789376389009128,0.00036485310906400674,0.0003659041118500828
PG(36:1),0.0015575548349556717,0.0012880584425608648,0.0016278842897931836,0.0012013550016854195,0.0029180413843848344,0.0017985515995203448,0.0005660199219757755,0.0004247983686642956,0.0007803797294087503,0.0016758212531005454,0.0005737675747012303
PC(32:5),0.0019797525230199485,0.0018915453730729537,0.002045184715183642,0.002385865961118081,0.0018270160425803734,0.0004603366090014733,0.0010175932101605344,0.0013692820864024645,0.0013991411730459506,0.0015325366196954156,0.0010827798883449474
[TG(54:5)]_FA16:0,0.0009886052804797415,0.0005920588628945322,0.000786176601381356,0.0007573739481748066,0.000997440378846665,0.0005332560565483248,0.0003729708710115245,0.00036219883512377286,0.0004757719441438014,0.0005613153507345717,0.00047765327412415884
[TG(58:3)]_FA18:2,0.00032356848802550964,0.00022862297764697249,0.00022477328523127062,0.00023358923986203586,0.00034307327092041485,0.00039908670099665015,0.0004475551372937458,0.0004662998244242898,0.0004765945604374667,0.0004177384106904483,0.0004372685908690894
PG(32:5),0.00010293675250350827,9.118635028670289e-05,7.899637907953048e-05,6.882769555371065e-05,0.00011705447053450606,9.75919290662986e-05,8.480902006024252e-05,6.898506124880254e-05,9.700139209540024e-05,0.00010435318191283226,0.0006024364141763073
[TG(54:6)]_FA16:1,0.0009557729987468872,0.0005821556698286907,0.0007454206768871773,0.0007299199402309312,0.0009655315355404764,0.0005213283099917654,0.00035615129374480547,0.0003637927119925414,0.0004478915533165282,0.0005544793423961078,0.0004619726819968901
[TG(58:2)]_FA18:1,0.0003370029868888919,0.00023907724104992668,0.00023918263484006225,0.00024973495728074116,0.00035656866368307554,0.00042197468903572765,0.0004688644209007412,0.0004903949428241919,0.0004928851457123726,0.0004319444538906252,0.00044666020236285736
PI(32:3),2.2576552803591747e-05,0.00012005987903263792,9.985349904496287e-05,3.104909468979026e-05,3.3232535375012135e-05,0.00018894815752315233,0.00014875586673861082,0.00012348026197336534,3.181669934509023e-05,3.68552341391461e-05,0.0001630679900086662
[TG(58:1)]_FA18:0,0.00040621390357636314,0.00028332615974525124,0.000301731791283861,0.0002726336980974897,0.0004722999174486836,0.0005412340220511636,0.000553737971098853,0.0005867527805518961,0.0005687315708597133,0.0005253475462396606,0.0005335715737644199
FA(24:1),0.0019256316562660612,0.0009165069471916865,0.001359514679487479,0.0012356610309562604,0.001575869885496405,0.0031701350170240884,0.0023469619611768914,0.001912296501232847,0.00264992211930756,0.002216413040287855,0.00212828786858696
[TG(50:3)]_FA18:1,0.000398575272135715,0.0002805114336801511,0.00021631228477555768,0.00023016857691942393,0.0004208086707257258,0.0007684611643558864,0.00039983664911771594,0.00039404762599357996,0.0006040863288178408,0.00042771493405562407,0.0004711143548172937
[TG(52:1)]_FA18:0,0.0004230734971055592,0.00027707520634996,0.0002821014378842016,0.00029405952224398764,0.0005308786169301477,0.0013621113698327127,0.0004486439309654643,0.0004387213988519321,0.0006088027533450077,0.0004557664667965796,0.00042712591621851456
PE(O-38:0),0.00028004177113438673,0.0003037935550241099,0.0002519704603889455,0.0002443295407388392,0.00016609688932076998,8.038299095900378e-05,0.00016905506251179377,0.00017595267251475534,0.00019497283289108872,5.65185384158872e-05,0.0001595347917936441
[TG(54:5)]_FA20:4,0.00030484875571117125,0.00018797816560872725,0.00016866168868295795,0.00020610670422493947,0.0003342458519499625,0.0009181546998998934,0.000383510413734724,0.00033461335812777054,0.0004923824890277084,0.0003328951566162922,0.0003325357125238339
[TG(54:7)]_FA18:0,0.00048665085550982876,0.00027671240092085953,0.0002766008598617581,0.00031786435780493613,0.0004844282023078249,0.0006761266248263718,0.0005353220735647934,0.00046834722408773083,0.0006519814952141316,0.0006417800551141344,0.0005448398729393184
LPI(20:0) | PI(20:0)_2,7.469467269848189e-05,0.000365803781359204,0.0003511093650048763,0.0001809786363576458,6.790208709808275e-05,0.0004068694839575186,0.0004414242298704484,0.00042840741544350523,0.00015207149570241132,7.670041970784844e-05,0.0005144062465617342
[TG(56:0)]_FA20:0,0.0010801186392364291,0.0007153507454926001,0.000729947026911819,0.0010145182786274413,0.001018485094930031,0.0012935573637347629,0.0015211859362011045,0.0014661763929450086,0.0015687314707090833,0.0014711835816199838,0.0014947794413445706
[TG(52:3)]_FA18:2,0.00031550937866777303,0.0002166806110632547,0.00018900772371920863,0.00025451948248469524,0.00041712406163253236,0.0012833215764492328,0.00034378733487908005,0.000369515274805516,0.0005466268512680851,0.00032450578295981574,0.0003466121629785236
FA(17:0),0.0012104530360504922,0.0010167260204885344,0.0016185065771667942,0.001460246766221717,0.0008675396722561535,0.0007026435814783442,0.0003797307102719298,0.0006415907958629109,0.0007072609958440318,0.0013257662401431715,0.00040671356742272237
[TG(54:8)]_FA18:1,0.00054849652014821,0.00031210085616488486,0.00033355962039111585,0.0003987355903162594,0.0005632329251485793,0.0007942606818163757,0.0006219237646740163,0.0005551972006454507,0.0007759245022523548,0.0007556751783523558,0.0006216535238772076
CE(18:2) | zymosteryl oleate | 16:1 Stigmasteryl ester | 16:2 Sitosteryl ester,0.0013273799491920495,0.0023532976541174623,0.0023958805006789596,0.002706225809774624,0.0013503735010577933,0.00318095218479893,0.003333726651433572,0.0032108176136149873,0.003562208815552822,0.0019339725494098453,0.0036953820269494905
PE(38:6),0.00025604737773327426,0.0002564997841574377,0.0002316399042189459,0.0002584963823962782,0.00010761159634208178,6.773256499679762e-05,0.0001530175205067302,0.00014816166564128114,0.0001793038515779281,6.557176443331167e-05,0.00015010434870948037
PE(O-36:4),0.00020603095581138125,0.00023624302490248987,0.00018264653428300297,0.0001888046815577771,7.734872012663728e-05,2.50748462309505e-05,0.00013653713015301968,0.00013651424799065176,0.00014904166860032992,3.664139512292951e-05,0.00012191070328517146
[TG(60:9)]_FA20:4,0.00043501707607712995,0.00030199800133821897,0.00023919926625787645,0.0002607203328190614,0.00044862662118486373,0.0004504986277421449,0.0006801927994857937,0.0006190592779333983,0.0005130000550264975,0.0004942849955396973,0.00042205805195954377
[TG(56:2)]_FA20:4,0.00019374516673828764,0.00011769592884411693,0.00011799344558052833,0.00012911946879155635,0.0002002447224621463,0.00026025836820080776,0.0002721156414239603,0.0002494133918183194,0.0002750267455110966,0.00020368403367746895,0.000230565184866595
[TG(48:2)]_FA18:1,0.0005302497456317265,0.00035185919720783003,0.00027630862520382205,0.0002748292979264739,0.0004913660749653109,0.000813745677213179,0.00046297112802418984,0.0004563117220240992,0.0006888760452017955,0.0005357502989364365,0.0006204303472252851
CE(18:3) | 16:2 Stigmasteryl ester | 16:3 Sitosteryl ester,0.0014010359381037315,0.0024601529484590814,0.002474796399496521,0.0028549463723714637,0.0014139682717454524,0.0032972906900020915,0.003517695735026426,0.0033466591872675774,0.003678829447170147,0.002023760280502829,0.0038254169277401736
PI(30:3),3.7499122753672795e-05,0.0001282628041791464,0.00011204594099998063,3.856693931382879e-05,4.0000499592214816e-05,0.00018989864096147644,0.0001566374820198221,0.00012463925454398974,3.3684749444255927e-05,5.058684041237386e-05,0.00015981693261583825
16:3 Stigmasteryl ester,0.001507508789937051,0.002425929690598074,0.002476961748773887,0.00283123843877048,0.0014534874482418755,0.003350989606962405,0.003493503830312579,0.003373971023714004,0.0036409659061625243,0.002046208562385256,0.0038437566987820095
LPE(13:0),1.8964863924773333e-07,1.0464303831864686e-06,6.004791341368783e-08,3.26770059259265e-07,0.0,0.0,9.794378132370412e-08,1.1820693686841658e-08,1.9983247254822614e-07,3.303024235498774e-07,2.5780221845029824e-08
LPI(22:2) | PI(22:2)_2,3.7428413099174817e-05,0.00014228963472845744,0.00012272533434234777,1.7664724173012378e-05,3.6746771262973805e-05,0.00017426455686454806,0.00017507837789182504,0.0001487861845349427,2.9271378881199938e-05,3.9229670476861815e-05,0.00016922513495528594
[TG(50:2)]_FA18:0,0.00037181353117456,0.0002482849957773273,0.00020612363756780476,0.0002066371906679963,0.00039275003298903704,0.0006602866697064131,0.0003650908431599385,0.0003597375768903245,0.0005298383044278265,0.0003860309160602725,0.00042445732326910755
16:3 Campesteryl ester,0.0009520285349643768,0.0016361456184684987,0.0016252854010866647,0.0018632764899870658,0.0008399073757057575,0.0019837507136620594,0.002260896585182551,0.002147321025965872,0.0022974363464556484,0.0012967301206406735,0.0027795486525325707
[TG(54:4)]_FA16:0,0.0031444864982792474,0.0018289074146810335,0.0023743139955243564,0.0022115566969068464,0.0032987137150635795,0.0019211752929117483,0.0009911779414044622,0.0011585842289074273,0.0014527241374980644,0.001883129218842601,0.0016703772762320323
[TG(54:5)]_FA16:1,0.0030271564550846375,0.001813012840804105,0.0023284978666675074,0.002177945814196858,0.003163965817341721,0.0018555987273008022,0.0009503432966579383,0.0011440294852423953,0.0014393087894101232,0.001830463901654048,0.0016161596186411685
[TG(54:0)]_FA16:0,0.0008814051639425143,0.000581226923533507,0.000537396311050464,0.000571678787135377,0.0008968464997417813,0.0009326617787875087,0.0012245839521310988,0.0010416044226927669,0.0010730928669737993,0.0010821865004418901,0.0009800825885246044
16:0 Campesteryl ester | CE(17:0)_2,0.0011023563535891051,0.001895859008051855,0.0018945948328384851,0.002169089394625215,0.0009346588189029057,0.0023483052629997077,0.002610964547699324,0.002505678172166633,0.002677173212183317,0.0014994189175564691,0.0030868527213124357
[TG(60:5)]_FA20:0,0.0004021269719580017,0.0002963428491105358,0.0002217566303424725,0.00023400232256283622,0.0004313005089548464,0.00042442919208850085,0.0006424603744275533,0.000565116789288006,0.0004829237593491867,0.0004594844443190741,0.000380998906675545
PG(36:2),0.0007483072887489835,0.0007030590081332681,0.0007347471925335009,0.0006635677636004681,0.0010584371141584318,0.0006919538910622531,0.00038855202638224607,0.0002826532187494701,0.00045795448591668184,0.0006272643344824531,0.0003362081205634925
PI(O-34:1) | PI(P-34:0),5.0176190244139895e-05,0.00046400815856849614,0.00035119329642295337,0.0001174464627945492,0.0001092064522546266,0.0005959419336441749,0.00042563469746483994,0.0005053439739751252,6.571178149018437e-05,0.00017561161995546657,0.000364440287562365
PE(38:2),0.0002535389565288165,0.0002596200096881194,0.00024916318037911345,0.0002574091161988194,0.00013491902592337957,5.73711834097e-05,0.00017049958995946462,0.00018041139362528737,0.00018712871902000798,7.049883380070436e-05,0.0001424546633169546
PS(32:5),0.0001242047596219539,0.0001286908085170926,9.47670023428156e-05,9.063708694656115e-05,0.0001465736622407961,0.0001159339131890223,0.00010962401780876086,8.538077851850965e-05,0.00011724103277436703,0.00011487988433376826,0.000677921095480171
CE(17:1) | 16:1 Campesteryl ester_2,0.0008749668152768488,0.0016803274027747,0.001623503761254444,0.0019449233838153188,0.0009029410868209061,0.002035169887886604,0.0022806110273687753,0.0021877568130205284,0.0023188202563205027,0.0012892544400804435,0.0027883122575709613
PI(42:3),0.0001108058269535274,0.00013886678501875822,0.00018100351281332693,5.238782139458711e-05,0.00027014946810225397,0.0002523820240828264,0.0002580481776527737,0.0002116495738614233,0.00017264687546872243,0.00010436839088010293,0.0005005391381222465
16:2 Campesteryl ester,0.000955122115624302,0.0016819749797286562,0.0016594708102097124,0.0018871543340287843,0.000915361186551245,0.0020351273328921738,0.002291953314542193,0.0021868929130653106,0.0023196281411459263,0.0013240206271978646,0.0028161285381223503
PI(32:4),2.0808376991852057e-05,0.00010996488902543855,9.770175247547436e-05,2.2412149234822438e-05,2.845472531598736e-05,0.00013774552925784002,0.0001311402928825677,0.00011750837780664937,2.1696020710768282e-05,4.0556591665098686e-05,0.00011416872429498997
[TG(48:1)]_FA18:0,0.000506456605566373,0.0003455392488262547,0.0002709978509682768,0.00025995872619054543,0.0004941593536139892,0.0007818905253952344,0.00046163910025792763,0.0004236002523772678,0.0006525216144127765,0.0005173362755367684,0.0005888847323106312
[TG(54:3)]_FA20:0,0.00034618145132349635,0.00021302459129827602,0.00019329656414328978,0.00022569978986973277,0.0002967821850449425,0.00042570686059773287,0.00042721769785350775,0.00035385013391691684,0.00043814044331428123,0.00040211043943568474,0.0003356468412258227
[TG(50:1)]_FA18:0,0.00042094604819812323,0.0003006584181131023,0.00031167628709365645,0.0003895638663489524,0.0005051991028397525,0.0008692669341967935,0.0005971882272098424,0.0005958655128407006,0.0006501332875436188,0.0005907912410033843,0.00048305862250284866
PG(O-38:4),0.00024909250655909737,0.00025360218358991445,0.00022907613539445881,0.00020002209682171043,0.0002923994301166988,0.00017538981648302905,0.00013715053327048642,0.00011065563538395856,0.00015857674260969263,0.0001745874199736038,0.00011529130703352553
PS(O-42:4),0.0003041832197874526,0.000300073758109872,0.00026537199136102634,0.0002693325769542024,0.00034928766870770227,0.00020851230104639476,0.0001730970943992009,0.00015086292098884832,0.00018587422727395147,0.00018975374858542428,0.00015249282237532634
1-O-palmitoyl-Cer(d18:1/16:0),2.357664795388418e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.321402268457194e-07,0.0
16:0 Campesteryl ester | CE(17:0),0.0011133654069770981,0.001880232928628936,0.001878700436991707,0.0021836529465738483,0.001049929068841931,0.002343400812295211,0.0025901761319197768,0.0024893077840626113,0.002664971930257412,0.0015017956573157394,0.0030864665752953443
CE(17:1) | 16:1 Campesteryl ester,0.0009980154007649489,0.001727945502999607,0.0016858179224305623,0.0019552513839554615,0.0009464678053801938,0.0020818219988071145,0.0023475476428360393,0.002231045300482354,0.0023850001402794642,0.001313578609321885,0.0028606891171763502
PE(36:0),0.0002908777681721148,0.00027246036517767746,0.00022859005090467206,0.00024754313752553076,9.422773041912695e-05,4.505836983342883e-05,0.000165159838571104,0.0001781922328263535,0.0001984087478343542,6.009414287014617e-05,0.00015974236862287906
[TG(52:6)]_FA18:0,0.0002501203458034991,0.00014814225430398,0.00013987941812077423,0.00014759796259449773,0.0002664428414683252,0.0003472770626382635,0.00030184624461120215,0.0002463575713399219,0.0003217432285217211,0.0003242183148933757,0.00028325522921303977
PG(O-42:2),0.00019449567278989908,0.00017666497409472048,0.000263132240425916,0.00019064165619126394,0.00022977866805037355,0.00014190204897823869,0.00011879799457687491,8.682143307971452e-05,0.00013159075739595455,0.00019821498093768115,9.844712036966163e-05
PE(20:5),9.42764398324392e-05,8.957620421804358e-05,4.4138105247156066e-05,7.809010260508459e-05,0.0,0.0,5.658639162515186e-05,8.851280982572076e-05,0.00010955302534858132,0.0,5.126946546633059e-05
PE(38:7),0.0002921293104645804,0.000325943599171767,0.0002783938563232477,0.0002751677324380306,0.00019132595597431414,6.411384779466264e-05,0.00019481749122248593,0.00020397445216197246,0.00022007194897520843,0.00011670318591896382,0.00018155535666249532
PE(P-36:6),0.00030154422291607394,0.0002962296849369938,0.0002403985614137915,0.0002495293771401531,0.0001018450560392567,4.541840744469767e-05,0.00018902317101833707,0.00019199208307676507,0.00020200783230656027,5.7087802035799324e-05,0.0001675994471045959
LPI(20:0) | PI(20:0),5.69426096555455e-05,0.0003553876175722753,0.00036267297089462964,0.00016304694274318335,0.00014098937961534553,0.00039577027952783663,0.00042698878279433104,0.0004200363427157388,0.0001513799777497891,8.313771891092317e-05,0.0005015061006395504
17:1 Campesteryl ester_simulated | CE(18:1) | 16:0 Stigmasteryl ester | 16:1 Sitosteryl ester_2,0.0011514536699777911,0.0020277348919776725,0.0020806555141919245,0.0023688552700506043,0.0012013992680771507,0.002636582063387792,0.002761938311184618,0.002637705121432901,0.0029486008156903803,0.0016942945019535612,0.0030663412559453745
[TG(54:3)]_FA18:1,0.0006348396045193862,0.00039510106716010926,0.0004306037736576879,0.0004213420475294403,0.0008548479446236324,0.0021981840499956523,0.0006405152673197416,0.0006008799863983853,0.0008318348792803707,0.0006771013887674259,0.0005627914186314559
17:1 Campesteryl ester_simulated | CE(18:1) | 16:0 Stigmasteryl ester | 16:1 Sitosteryl ester,0.001224707344238404,0.002032963223285491,0.002077982025979117,0.0023515388962829704,0.0011024915583141646,0.0026243690911101638,0.002769549527084968,0.0026075349233336837,0.0029294954620811106,0.001650540162396038,0.0030495120396998856
[TG(56:4)]_FA18:0,0.0021040519468062103,0.0012826201657825662,0.0016322365654164765,0.0015219477974591407,0.0022640010938945044,0.001346427774745062,0.0007265028330744839,0.0008421452239474935,0.0010547457306133998,0.0013172460023069823,0.001173552307353062
[TG(54:5)]_FA18:2,0.00027578514199886976,0.00019778193632757307,0.0001784334565729121,0.00018960249377387997,0.00037795221450456393,0.0009518570132828846,0.00029265216524953353,0.00025248905272677884,0.0003505407778744785,0.0002797589752740374,0.00026627865311017727
PE(O-34:1),0.00016823999261596226,0.00017306666446346126,0.00015613498107452782,0.00014639438743157477,3.6064387010533056e-05,3.327829317042749e-05,9.947275940088346e-05,9.873343084350214e-05,0.0001282734792253384,2.2606745873626588e-05,0.0001113953718304619
PI(P-42:4),4.0801932321348885e-05,0.00012422141813878932,0.00012174699128824724,3.511133916375035e-05,6.963009267228849e-05,0.00016980005073176664,0.00016151792042894846,0.00014683286268779122,6.75925172260852e-05,4.16031289560266e-05,0.00016196810301330044
PS(P-42:4),0.0003032035379549406,0.0003085540053108921,0.00026981935085084135,0.00024071330957730255,0.00040281453561939317,0.00022155914086958764,0.0001944311694036722,0.00014019528394732807,0.00019807423004788614,0.00019974984122992064,0.0001629548679419785
[TG(54:2)]_FA18:0,0.0006282598427695367,0.0003871549050309417,0.00042472251971000907,0.00042946105160567596,0.0008351972905043194,0.0020991888190366676,0.0006290698190959638,0.0005894865196963916,0.0007927045098127935,0.0007034916068032878,0.0005705338812371286
LPI(22:2) | PI(22:2),2.6614413443857898e-05,0.000140805723042417,0.0001266567492688917,4.9161534759394155e-05,2.776351032173638e-05,0.00017294933901217577,0.00017413312659905257,0.0001462027596496803,5.3135914644959264e-05,2.9967758634263302e-05,0.00016463085632649162
FA(17:1),0.0004410255284623088,0.00020798058067031435,0.00048289429713721543,0.001176230343467941,0.0011485509882028704,0.0046823410655922664,0.0004060523495736577,0.0004173075811917597,0.0009242522222486481,0.0004593432860861514,0.00031714313476616446
FA(28:0),0.003817859535890664,0.002436248414739008,0.002548427932202779,0.002565200817172999,0.003229311212188651,0.004400217265657416,0.004505194826955693,0.004394897166638929,0.005159903322997283,0.004415519458464926,0.0034595645641287347
[TG(60:3)]_FA18:0,0.0002670651365064957,0.00022144566354323231,0.0002720213288068739,0.00023787436767053706,0.0005655792495260287,0.00043246135717063273,0.0004494030692659428,0.0004656950722759862,0.00047174693266537174,0.00035079779590079516,0.0006078493315747777
PI(O-34:3) | PI(P-34:2),3.755354867721914e-05,0.00016001152586870394,0.00013320197029332719,5.1430323772651356e-05,5.468035744138086e-05,0.00020415996979604548,0.0001800906057659989,0.00014941050721956436,3.880439391946527e-05,5.6699779283491944e-05,0.000186257782062052
[TG(60:11)]_FA18:0,0.00031427829347007135,0.00019879494691874653,0.0002265663268246408,0.00022649435579403897,0.00043203789938671297,0.00042968824785741917,0.0004278132690604837,0.0004402570590022355,0.00043081338687146124,0.0004355598427995766,0.0002822672336397704
LPE(14:1),0.0,2.2760230156711128e-07,3.558871246818435e-08,1.685414325057104e-07,0.0,0.0,2.8656233458681374e-08,1.0580960469224372e-07,6.068903014810576e-08,0.0,5.9224826015398186e-08
LPI(16:0) | PI(16:0),0.0002259692485948381,0.0004271230866550366,0.00039255796414890294,0.00018218847473881327,0.0001989111245124427,0.0005213455169122614,0.0005753773369841927,0.0004475169713079044,0.0002834665146024481,0.00028702778418792654,0.0005531866089206957
[TG(58:1)]_FA20:4,0.00019970236520153758,0.00013259341682244003,0.00012102913051611142,0.00012822547282653708,0.00023679128594315975,0.0002748138301853346,0.00026475585084100224,0.0002367329522550644,0.00026695446664093875,0.00020698229700536017,0.00023285575769379813
[TG(60:12)]_FA18:1,0.00022723543724096455,0.000156594895522954,0.00015604888901883673,0.0001830248426869277,0.0003079061279153832,0.00031223102662585956,0.0003208338437749323,0.00034366590107720596,0.00033491076416864053,0.00031208201505203935,0.00021704073161439344
PI(O-32:1) | PI(P-32:0),8.413251424057966e-05,0.0003815221508797273,0.00022980832802042784,8.340568097024564e-05,8.032330399311463e-05,0.0005496257551251059,0.00021903354191796806,0.0002638333360672534,8.144781925950539e-05,8.066583663285323e-05,0.0003890108628472453
PS(42:11),0.0003264581196768775,0.00032263102610025996,0.00028200639795985914,0.00028553112171312786,0.0003899918393667304,0.00023775631674269245,0.00019464326300608435,0.00017012123587726024,0.00021075135247693044,0.00021746792647648824,0.00016740648443028234
[TG(48:3)]_FA16:0,0.00011890027052305833,6.26884163705685e-05,6.150237538292556e-05,6.076219453568008e-05,0.00015168292100094672,0.00019730931932414238,0.00014471361828181356,0.00011256407158419541,0.00017027584605542784,0.00014901772684169386,0.00015640528196411076
LPI(22:1) | PI(22:1),4.091914929943765e-05,0.0002626807466011312,0.0002113033128624091,4.5672080691476225e-05,3.6024844826592485e-05,0.0002853371600780957,0.00025694406654167744,0.00022519023110519626,7.011285025290994e-05,5.657572425309534e-05,0.00027371650681768246
[TG(56:1)]_FA16:0,0.00032482293839917586,0.0002222561994962353,0.00023417719516178,0.00020110942158886372,0.0004124280000853656,0.00040267716503554046,0.00040360861083170554,0.00041869283510488734,0.0004238236347307617,0.00039332848438481635,0.0003986682303042074
PS(36:2),0.0007800367393381586,0.0006659691973571958,0.0005995357127196974,0.0006702944158012161,0.0009917531353566998,0.0005987318871647737,0.0004325363650813559,0.0003375237003714414,0.0004898783738179745,0.0004725218589485326,0.00044079305782068024
PI(40:2),8.574194227010986e-05,0.00016045621680016957,0.0001738492966603348,6.683746138873562e-05,0.0001773450670078679,0.00022783978696551524,0.00023204606907278207,0.0001857134783827165,9.542579065718557e-05,9.862898417735558e-05,0.000320892083831701
LPI(20:4) | PI(20:4)_2,4.617209803823795e-05,9.819281417025301e-05,8.808182910920082e-05,3.398087304491221e-05,3.4428972091373634e-05,0.0001268229531906646,0.00014725578821166458,0.00011088742310089213,4.8010807214448316e-05,4.878129783993577e-05,0.00012399259186600015
PE(22:4),8.535265664453312e-05,6.443695998517281e-05,5.907251737672624e-05,5.62914068834492e-05,7.040462356270574e-06,1.2164428424079113e-05,4.4894639701198514e-05,4.3229824548348486e-05,5.4170324312189156e-05,0.0,4.895515694037345e-05
LPI(22:1) | PI(22:1)_2,3.561729331543067e-05,0.00024399342206639433,0.00019764951097538184,3.076994657194314e-05,3.740968574560228e-05,0.00027326171204477634,0.00024629034031650287,0.00021169087058825852,4.11108465558377e-05,4.870140452558197e-05,0.0002609845142655705
LPI(16:0) | PI(16:0)_2,0.00023970508243260547,0.00041511377919976704,0.0004039486241093168,0.00021197773731146486,0.00017632327622987387,0.0005243807936261251,0.0005910752062835342,0.00044524579653184833,0.0002718851684848902,0.000281419842482769,0.0005322121488277432
PS(O-40:2),0.0002880232564944507,0.0002904440517720219,0.00025887129173431215,0.00025913926309766917,0.00036027392248427575,0.00022347068990052186,0.00018053778333933167,0.00015087739729786675,0.00019230252854382052,0.0001974597384473307,0.00015261396364512077
[TG(50:2)]_FA18:1,0.0004801224281010594,0.00034523486794626237,0.00034604014858087426,0.0005295944777148382,0.0005727927435380489,0.0010307960766705415,0.0006727262829133594,0.0006813389108555227,0.0007526992241083173,0.0006623614154460486,0.0005780207697220048
lanosteryl palmitoleate | 18:2 Campesteryl ester,0.001392314197728145,0.0021349947695092244,0.002169365646265239,0.002324406307794218,0.0012844013601429585,0.0028927305465193424,0.0031208484165138124,0.0027373289179422424,0.003135986927594838,0.0017779738431355138,0.0024166368165569586
LPI(20:3) | PI(20:3)_2,4.7172442122929855e-05,0.00012100000116569039,0.00011330689570727432,3.876118081241189e-05,2.262445628842489e-05,0.0001512759345623546,0.0001546898204401824,0.00013288078282992752,5.377361013614815e-05,5.814959346504482e-05,0.00014821336943098855
Cer(d18:1/18:0),8.565882186982487e-05,8.92471746895702e-06,2.825724158329597e-05,1.3522108647277388e-05,2.81649613990841e-05,1.419202077881048e-05,4.055549279696192e-05,2.9390418636219408e-05,3.3151744177771585e-05,0.00012929026979901514,4.904362067013441e-05
LPC(2:0),0.00020370473456725392,0.0001263080545357633,0.0001554458720223424,0.00022696078001731393,0.00010815457419552154,3.4590420584313686e-05,0.0003283275301362223,0.00028019880943827135,0.0003010627617533643,0.00030166952726908903,0.00024663783217413013
PI(42:10),3.745571346970169e-05,8.974636895646299e-05,8.78173834089323e-05,3.503061911002779e-05,6.678974325840944e-05,0.00014406637803647302,0.0001221764594260342,9.96498090911073e-05,4.975120737029601e-05,5.620815690347244e-05,0.00011078023088593042
