"lipid","type","mean1","mean2"
"PG(38:6)","PG",294925.985083008,178687.875356038
"PG(38:7)","PG",909674.213537598,513277.540161133
"PG(38:8)","PG",530336.261328125,312348.953674316
"PG(38:9)","PG",361860.619299316,252938.594960531
"PG(40:0) | PG(P-42:6)","PG",1240729.57641602,478110.754333496
"PG(40:0) | PG(P-42:6)_2","PG",1117221.82233887,441770.354431152
"PG(40:1)","PG",251912.889599609,146271.123158773
"PG(40:10)","PG",142634.078466797,92949.8934326172
"PG(40:2)","PG",247784.277661133,169685.401519775
"PG(40:3)","PG",146298.694604492,106877.657185872
"PG(40:4)","PG",223434.367883301,147213.203918457
"PG(40:5)","PG",241103.113031006,148210.072469076
"PG(40:6)","PG",518566.248339844,337177.540679932
"PG(40:7)","PG",508031.53147583,343109.196512858
"PG(40:8)","PG",479543.080023193,261461.980895996
"PG(40:9)","PG",185446.01661377,117531.902414958
"PG(42:0)","PG",122442.419311523,75400.141977946
"PG(42:1)","PG",136339.797937012,97789.2807820638
"PG(42:10)","PG",121351.452630615,78519.3728383382
"PG(42:11)","PG",150898.406591797,93066.6131591797
"PG(42:2)","PG",101098.963598633,60337.4776814779
"PG(42:3)","PG",102969.807177734,36812.5282796224
"PG(42:4)","PG",294788.75760498,226744.74643453
"PG(42:5)","PG",140843.985955811,80609.9625345866
"PG(42:6)","PG",202413.418371582,120894.184926351
"PG(42:7)","PG",164837.650476074,92124.1497853597
"PG(42:8)","PG",137121.237133789,83968.5897521973
"PG(42:9)","PG",211290.853216553,215310.639856974
"PG(44:0)","PG",118738.900543213,78455.7382863363
"PG(44:1)","PG",79218.7935241699,49077.7236626943
"PG(44:10)","PG",97879.0584991455,64085.6807403564
"PG(44:12)","PG",108927.643493652,63861.1009852091
"PG(44:2)","PG",79153.7220100403,53165.4537474314
"PG(44:3)","PG",93240.7827514649,62002.4076970418
"PG(44:4)","PG",92459.7789794922,57379.1609369914
"PG(44:5)","PG",92092.6986938477,53913.8039855957
"PG(44:6)","PG",105105.0796875,65647.0379536947
"PG(44:7)","PG",134364.693182373,88039.77161026
"PG(44:8)","PG",89704.8665832519,58330.5244394938
"PG(O-28:0)","PG",333159.923059082,171041.331970215
"PG(O-30:0)","PG",236495.689862061,133205.027160645
"PG(O-30:1)","PG",367211.537322998,281525.859792074
"PG(O-32:0)","PG",156270.566088867,104151.034851074
"PG(O-32:1)","PG",214240.235791016,152265.389790853
"PG(O-34:0)","PG",157824.139001465,112584.548380534
"PG(O-34:2)","PG",134361.712792969,101975.186553955
"PG(O-34:3)","PG",155917.44786377,126615.149581909
"PG(O-34:4)","PG",98689.607623291,77454.8991038004
"PG(O-36:0)","PG",264013.149530029,190645.07669576
"PG(O-36:1)","PG",382448.456689453,293059.497263591
"PG(O-36:2)","PG",229855.409228516,157497.104939779
"PG(O-36:4)","PG",204756.042028809,122346.04179891
"PG(O-36:5)","PG",115757.905004883,77929.7126057943
"PG(O-38:0)","PG",775436.234344482,463288.92477417
"PG(O-38:1)","PG",617180.955718994,395017.200164795
"PG(O-38:2)","PG",382627.239233398,257563.560028076
"PG(O-38:3)","PG",416363.187011719,306146.704549154
"PG(O-38:4)","PG",211501.45111084,155193.197438558
"PG(O-38:6)","PG",188506.081115723,133137.501505534
"PG(O-40:0)","PG",489727.811254883,330421.326833089
"PG(O-40:1)","PG",558585.139428711,350804.0128479
"PG(O-40:2)","PG",221434.799658203,148540.374633789
"PG(O-40:4)","PG",130251.285046387,85979.2559509277
"PG(O-40:5)","PG",244259.734912109,138044.416666667
"PG(O-40:6)","PG",1223808.68081665,654309.822031657
"PG(O-40:9)","PG",148147.271191406,93616.4967651367
"PG(O-42:0)","PG",144074.098028564,85643.3094278971
"PG(O-42:1)","PG",135222.20479126,79996.5690612793
"PG(O-42:2)","PG",180481.849041748,179173.126017253
"PG(O-42:4)","PG",149086.974395752,96365.1801656087
"PG(O-42:6)","PG",306978.432666016,153557.76848348
"PG(P-16:0)","PG",542.392022705078,127.7799949646
"PG(P-20:0)","PG",100103.75569458,61821.6840057373
"PG(P-28:0)","PG",627973.96317749,344486.538930257
"PG(P-30:1)","PG",174343.226647949,114003.094792684
"PG(P-34:4)","PG",90235.7389587402,90102.865834554
"PG(P-36:5)","PG",195785.812768555,154450.057581584
"PG(P-38:6)","PG",404431.864160156,259733.288248698
"PG(P-42:2)","PG",123576.892285156,77886.0148162842
"PG(P-42:4)","PG",185354.789337158,107920.110534668
"PI(14:1)","PI",7035.79643173218,5547.82703399658
"PI(20:1)","PI",122461.284356689,130490.51109314
"PI(24:0)","PI",64141.4764907837,70679.7718760173
"PI(26:0)","PI",98937.55,84834.8573099772
"PI(26:1)","PI",204585.570899963,177025.734720866
"PI(28:0)","PI",175790.829118347,145598.634140015
"PI(28:1)","PI",210203.546929932,162046.477900187
"PI(28:2)","PI",61592.8528953552,52975.7576230367
"PI(30:0)","PI",162426.711828613,164541.847635905
"PI(30:1)","PI",146965.178863525,148435.613332113
"PI(30:2)","PI",64316.8202987671,74498.2854995728
"PI(30:3)","PI",58051.1724647522,52381.9003416697
"PI(30:4)","PI",42669.6751037598,46207.7959874471
"PI(32:0)","PI",255574.852880859,278239.476582845
"PI(32:1)","PI",156787.334008789,153846.980682373
"PI(32:2)","PI",129531.628759766,132575.765238444
"PI(32:3)","PI",49406.4316711426,45241.5897293091
"PI(32:4)","PI",44980.5987808228,51034.1534493764
"PI(32:5)","PI",51375.8756866455,53834.3670018514
"PI(34:0)","PI",191840.301635742,189593.735290527
"PI(34:1)","PI",67370.0588378906,67519.4550374349
"PI(34:2)","PI",120382.456652832,111456.957051595
"PI(34:3)","PI",74920.717086792,74669.9587491353
"PI(34:4)","PI",60606.4162765503,59271.4382298787
"PI(34:5)","PI",28509.8650817871,45051.3623326619
"PI(34:6)","PI",81485.9250274658,85177.7230606079
"PI(36:0)","PI",159675.931323242,154806.492060343
"PI(36:1)","PI",151138.242416382,121608.771369934
"PI(36:2)","PI",165316.696914673,130608.215929667
"PI(36:3)","PI",110757.000234985,89650.4766235352
"PI(36:4)","PI",229682.065422058,183095.919956207
"PI(36:5)","PI",51522.0076797485,46182.263566335
"PI(36:6)","PI",66360.652872467,71957.6983617147
"PI(36:7)","PI",89396.8226776123,78769.3792851766
"PI(36:8)","PI",85607.8025131226,83102.0757141113
"PI(38:0) | PI(P-40:6)","PI",185045.512667847,147998.375902812
"PI(38:0) | PI(P-40:6)_2","PI",213471.395755005,208798.949689229
"PI(38:1)","PI",135410.033668518,85776.5696042379
"PI(38:2)","PI",91535.8539642334,74623.6985651652
"PI(38:3)","PI",130000.381362152,102827.976839701
"PI(38:4)","PI",601298.140150452,507471.754356384
"PI(38:5)","PI",233151.161380768,199189.24977239
"PI(38:6)","PI",238608.038214111,161590.814768473
"PI(38:7)","PI",2045083.36009674,1603199.71688334
"PI(38:8)","PI",140698.962268066,89561.0364882151
"PI(38:9)","PI",75532.0731292725,56126.4370651245
"PI(40:0)","PI",11191319.5292953,9419530.48524221
"PI(40:1)","PI",107154.495000458,77197.2986030579
"PI(40:10)","PI",68583.3368293762,45865.6032746633
"PI(40:2)","PI",113170.336251068,80978.0288130442
"PI(40:3)","PI",61809.1965957642,52871.5037740072
"PI(40:4)","PI",186587.842292023,172676.689937592
"PI(40:5)","PI",76774.2772262573,55995.5401884715
"PI(40:6)","PI",112722.902814484,83046.9679171244
"PI(40:7)","PI",112335.424784851,73587.5348561605
"PI(40:8)","PI",105498.355941772,64833.7046979268
"PI(40:9)","PI",61328.4083114624,43559.0330518087
"PI(42:0)","PI",43754.639365387,33499.5622501373
"PI(42:1)","PI",39472.3665901184,31345.0289446513
"PI(42:10)","PI",53069.9357025146,40813.4996611277
"PI(42:11)","PI",129268.128939056,112280.994253794
"PI(42:3)","PI",131930.144241333,72560.1336669922
"PI(42:4)","PI",37398.2147132874,27045.9851442973
"PI(42:5)","PI",47072.2712493896,33733.7421875
"PI(42:6)","PI",56634.9274841309,42847.686272939
"PI(42:7)","PI",57453.0999160767,39686.2597757975
"PI(42:8)","PI",55209.2997505188,43418.6395333608
"PI(42:9)","PI",43310.4031929016,33958.1422621409
"PI(44:0)","PI",32611.5063743591,25060.6084060669
"PI(44:1)","PI",26829.4420051575,18990.6480007172
"PI(44:10)","PI",34225.6183189392,26407.2652804057
"PI(44:12)","PI",40984.8432502747,27092.6652501424
"PI(44:2)","PI",27095.3177818298,20658.1813062032
"PI(44:3)","PI",31604.8421928406,23344.3883120219
"PI(44:4)","PI",32194.9142448425,21886.4848594666
"PI(44:5)","PI",29390.618196106,20606.614765803
"PI(44:6)","PI",35928.4987205505,26452.9184964498
"PI(44:7)","PI",40699.9547271729,30342.9254493713
"PI(44:8)","PI",34088.3223167419,27164.86195755
"PI(O-18:0)","PI",4319226.34405518,4012078.29867554
"PI(O-20:5)","PI",16089.8971069336,40615.1606903076
"PI(O-28:0)","PI",121546.712324524,118556.805306753
"PI(O-30:0)","PI",116194.44781189,114282.588012695
"PI(O-30:1)","PI",214480.291313171,203670.000068665
"PI(O-32:0)","PI",155348.359082031,147572.894022624
"PI(O-32:1) | PI(P-32:0)","PI",138753.345001221,130851.070472717
"PI(O-34:0)","PI",130841.185339355,119353.651720683
"PI(O-34:1) | PI(P-34:0)","PI",173777.789147949,201420.218462626
"PI(O-34:3) | PI(P-34:2)","PI",70896.9729179382,72652.5945453644
"PI(O-34:4) | PI(P-34:3)","PI",60334.8525566101,63058.4940401713
"PI(O-36:0)","PI",86429.6461425781,71051.0249735514
"PI(O-36:1) | PI(P-36:0)","PI",91238.2708312988,78514.6457061768
"PI(O-36:2) | PI(P-36:1)","PI",77960.9057312012,66712.3683522542
"PI(O-36:3) | PI(P-36:2)","PI",112212.171961212,96208.2364985148
"PI(O-36:4) | PI(P-36:3)","PI",82512.4253501892,56526.9334392548
"PI(O-36:5) | PI(P-36:4)","PI",61533.5044250488,49791.4635543823
"PI(O-38:1) | PI(P-38:0)","PI",129155.040555573,88773.7165044149
"PI(O-38:2) | PI(P-38:1)","PI",80070.2211090088,59162.9675401052
"PI(O-38:3) | PI(P-38:2)","PI",71721.7491485596,55239.9841359456
"PI(O-38:4) | PI(P-38:3)","PI",108333.683053589,90892.4662437439
"PI(O-38:5) | PI(P-38:4)","PI",88104.5262329102,79844.705754598
"PI(O-38:6) | PI(P-38:5)","PI",82254.9781478882,73379.0523338318
"PI(O-40:1) | PI(P-40:0)","PI",96081.986378479,61927.1542447408
"PI(O-40:2) | PI(P-40:1)","PI",52801.2001785278,39105.1528434753
"PI(O-40:3) | PI(P-40:2)","PI",51632.5757141113,40536.8695373535
"PI(O-40:4) | PI(P-40:3)","PI",72419.5168334961,58390.2973117828
"PI(O-40:5) | PI(P-40:4)","PI",587477.080444336,658648.612518311
"PI(O-40:6) | PI(P-40:5)","PI",10662077.0531738,11995172.1239694
"PI(O-40:7)","PI",95011.8108917236,64719.9783439636
"PI(O-42:0)","PI",54555.9442321777,39405.1865259806
"PI(O-42:1)","PI",45106.0193725586,34863.2224896749
"PI(O-42:2)","PI",37508.3701164246,31278.2221870422
"PI(O-42:4)","PI",101516.238703156,65815.5544490814
"PI(O-42:6)","PI",1113400.29053497,918209.645744324
"PI(P-20:0)","PI",140119.807928467,143416.319376628
"PI(P-28:0)","PI",288688.00696106,240114.12216568
"PI(P-30:1)","PI",50250.5025604248,47794.1369387309
"PI(P-32:1)","PI",49328.0116546631,43395.8101781209
"PI(P-34:1)","PI",64470.9164093018,58271.6037228902
"PI(P-34:4)","PI",48921.2231369019,41785.3960825602
"PI(P-36:5)","PI",86675.1418334961,88800.1602884928
"PI(P-38:6)","PI",177727.404956055,149624.127070109
"PI(P-42:2)","PI",46892.7472846985,34131.9189961751
"PI(P-42:4)","PI",64831.5399963379,46454.3366127014
"PI(P-42:6)","PI",10908860.3444473,11014473.4321632
"PS(24:0)","PS",143849.772729492,105921.990397135
"PS(26:0)","PS",383952.743017578,208195.823913574
"PS(26:1)","PS",593267.814941406,333269.607666016
"PS(28:0)","PS",1202206.7916748,754955.512573242
"PS(28:1)","PS",696407.387597656,283141.790690104
"PS(28:2)","PS",240090.796618652,164322.501037598
"PS(30:0)","PS",187292.173950195,119233.618021647
"PS(30:1)","PS",243322.35390625,168146.358764648
"PS(30:2)","PS",132688.223999023,88112.3426920573
"PS(30:3)","PS",166944.756860352,115811.855926514
"PS(30:4)","PS",77952.8736511231,52924.5232289632
"PS(32:0)","PS",167910.700488281,137470.395528158
"PS(32:1)","PS",217348.907739258,158583.267578125
"PS(32:2)","PS",334190.89050293,276519.428568522
"PS(32:3)","PS",161431.671911621,112461.537144979
"PS(32:4)","PS",79472.8775634766,62256.4872894287
"PS(32:5)","PS",101557.634411621,76641.6253560384
"PS(34:0)","PS",210327.66932373,156587.571207682
"PS(34:1)","PS",285887.068725586,218211.203013102
"PS(34:2)","PS",202435.559338379,164027.588450114
"PS(34:4)","PS",178360.027966309,174905.15246582
"PS(34:5)","PS",127279.972851563,159058.325215658
"PS(34:5)_2","PS",135586.605932617,197502.821390788
"PS(34:6)","PS",130265.348632812,95137.8973795573
"PS(36:0)","PS",425244.948828125,283501.79200236
"PS(36:1)","PS",1455908.76306152,1100336.09863281
"PS(36:2)","PS",645695.702307129,470068.951334635
"PS(36:3)","PS",343025.013391113,218248.669087728
"PS(36:4)","PS",216100.678491211,130408.415527344
"PS(36:5)","PS",127249.809381104,92342.159962972
"PS(36:6)","PS",155644.349438477,116737.622365316
"PS(36:7)","PS",274397.391589355,198158.809956868
"PS(36:8)","PS",385800.214135742,288564.138590495
"PS(38:0)","PS",561045.628222656,334906.605000814
"PS(38:1)","PS",1179853.11452637,838317.604980469
"PS(38:2)","PS",1681628.32570801,1424837.24687703
"PS(38:3)","PS",413017.083508301,337344.431549072
"PS(38:4)","PS",473353.104956055,363512.667093913
"PS(38:5)","PS",263653.613659668,186550.370483398
"PS(38:6)","PS",378878.783190918,242550.143391927
"PS(38:7)","PS",998335.315466309,581148.378479004
"PS(38:8)","PS",637938.775170898,385688.200653076
"PS(38:9)","PS",408620.564666748,278391.777893066
"PS(40:0) | PS(P-42:6)","PS",1691242.33876953,813293.958170573
"PS(40:0) | PS(P-42:6)_2","PS",1545723.5027832,757456.931396484
"PS(40:1)","PS",257685.571081543,149686.649932861
"PS(40:2)","PS",264833.354211426,183801.995808919
"PS(40:3)","PS",158238.259191895,108408.954518636
"PS(40:4)","PS",259023.95378418,179833.692515055
"PS(40:5)","PS",354129.790808105,235051.740275065
"PS(40:7)","PS",629364.446765137,437566.333730062
"PS(40:8)","PS",557370.837890625,311375.804412842
"PS(40:9)","PS",210624.819628906,133380.644846598
"PS(42:0)","PS",133689.285327148,77830.7092285156
"PS(42:10)","PS",147456.921337891,92997.8490702311
"PS(42:11)","PS",277641.794824219,195512.334391276
"PS(42:2)","PS",104879.794946289,62466.6579081217
"PS(42:3)","PS",189489.781298828,106190.118001302
"PS(42:4)","PS",269353.881842041,201486.929499308
"PS(42:5)","PS",162182.074780273,89949.8891601562
"PS(42:6)","PS",208594.866552734,119530.58803304
"PS(42:7)","PS",179070.484875488,104979.341288249
"PS(42:8)","PS",162497.988977051,96321.7364603678
"PS(42:9)","PS",115205.020092773,71800.2389831543
"PS(44:0)","PS",133532.553253174,87951.4395777384
"PS(44:1)","PS",94699.6866500855,60314.1514123281
"PS(44:10)","PS",105876.691168213,66271.0748545329
"PS(44:2)","PS",81417.3256965637,57828.5146713257
"PS(44:4)","PS",102655.59047699,64579.9508387248
"PS(44:5)","PS",100111.827420044,57966.650815328
"PS(44:6)","PS",111015.46762085,67683.8877360026
"PS(44:7)","PS",148899.979229736,95951.5261535645
"PS(44:8)","PS",104161.323516846,64142.1481323242
"PS(O-28:0)","PS",423509.356152344,225179.33678182
"PS(O-30:0)","PS",261115.973608398,156510.945322673
"PS(O-30:1)","PS",394129.711804199,292091.260569255
"PS(O-32:0)","PS",166003.891088867,110112.900227865
"PS(O-32:1)","PS",231757.456152344,164465.830525716
"PS(O-34:0)","PS",221282.818579102,171524.874552409
"PS(O-34:1)","PS",176387.948602295,132343.743550618
"PS(O-34:2)","PS",188323.334509277,144926.481913249
"PS(O-34:2)_2","PS",143438.306408691,104091.023345947
"PS(O-34:4)","PS",110766.409674072,83915.9789326986
"PS(O-36:2)","PS",246605.57454834,169566.199198405
"PS(O-36:3)","PS",321301.060241699,198433.16003418
"PS(O-36:4)","PS",230754.016699219,137035.55569458
"PS(O-36:5)","PS",142615.050183105,104978.357381185
"PS(O-38:0)","PS",839331.432946777,524235.819081624
"PS(O-38:2)","PS",399051.710742188,267018.555643717
"PS(O-38:3)","PS",491368.99276123,364268.587036133
"PS(O-38:3)_2","PS",742877.24486084,501082.686208089
"PS(O-38:4)","PS",212868.239892578,157110.748199463
"PS(O-38:5)","PS",170977.748144531,129442.301859538
"PS(O-38:6)","PS",213589.570581055,149297.822265625
"PS(O-40:0)","PS",631250.567016602,445551.142191569
"PS(O-40:1)","PS",658131.185925293,438309.21194458
"PS(O-40:2)","PS",251591.974816895,177762.382334391
"PS(O-40:3)","PS",170080.672290039,111324.581258138
"PS(O-40:4)","PS",399898.935791016,336025.582529704
"PS(O-40:5)","PS",510516.42232666,377013.379058838
"PS(O-40:6)","PS",1305259.04421387,704511.077707927
"PS(O-40:6)_2","PS",646719.310205078,457639.30082194
"PS(O-42:1)","PS",150957.610925293,89968.4825744629
"PS(O-42:2)","PS",115441.044238281,73924.7851053874
"PS(O-42:4)","PS",256796.685375977,184163.642995199
"PS(O-42:6)","PS",383416.093676758,214384.685028076
"PS(P-16:0)","PS",327388.40480957,256675.690490723
"PS(P-20:0)","PS",173537.337475586,106095.096974691
"PS(P-28:0)","PS",745225.071466064,396127.677398682
"PS(P-30:1)","PS",194571.081719971,129152.536168416
"PS(P-32:1)","PS",117225.308453369,71779.43800354
"PS(P-34:4)","PS",99121.4662963867,97863.35643514
"PS(P-36:5)","PS",206762.219482422,157036.207448324
"PS(P-38:6)","PS",440891.783178711,290682.010599772
"PS(P-40:2)","PS",163988.175683594,107523.167582194
"PS(P-40:6)","PS",575400.659558106,345747.932078044
"PS(P-42:2)","PS",137041.390631104,88553.3601786295
"PS(P-42:4)","PS",264634.039831543,172671.835449219
"SM(d16:1/18:1)","SM",927504.052716064,716946.823928833
"SM(d16:1/22:1)","SM",3137152.58862915,2649423.10266622
"SM(d16:1/24:0)","SM",2892162.73070068,2445054.31645711
"SM(d16:1/24:1)","SM",3091389.33447266,2642908.03055445
"SM(d18:0/12:0)","SM",256895.274615478,215821.246882121
"SM(d18:0/14:0)","SM",205973.65994873,159572.604324341
"SM(d18:0/16:0)","SM",907326.02645874,731495.765703837
"SM(d18:0/18:0)","SM",2461671.64351807,2084635.804835
"SM(d18:0/20:0)","SM",2749715.09807129,2379892.77859497
"SM(d18:0/22:0)","SM",2926383.98292847,2510360.21787516
"SM(d18:0/24:0)","SM",2609617.1690979,2172177.47282918
"SM(d18:0/26:0)","SM",362025.516796875,257894.670817057
"SM(d18:1/12:0)","SM",240426.410205078,194434.695821126
"SM(d18:1/14:0)","SM",220487.907897949,173777.25268809
"SM(d18:1/16:0)","SM",911015.836352539,732213.046239217
"SM(d18:1/18:0)","SM",2501286.46055908,2128286.89437103
"SM(d18:1/18:1)9Z))","SM",2502875.1970398,2093065.13551076
"SM(d18:1/20:0)","SM",2650010.79225464,2294313.4340566
"SM(d18:1/24:0)","SM",2610628.97557373,2179272.68757629
"SM(d18:1/24:1)15Z))","SM",2920342.47219238,2482560.97662354
"SM(d18:1/26:0)","SM",523518.031542969,388758.496500651
"SM(d18:1/26:1)17Z))","SM",651427.80703125,500635.041585286
"SM(d18:2/14:0)","SM",233653.565087891,183986.683230082
"SM(d18:2/18:1)","SM",2501199.19361572,2104058.6394043
"SM(d18:2/20:1)","SM",4323397.79810181,3666374.03176371
"SM(d18:2/22:1)","SM",5146135.4855835,4453346.98440552
"SM(d18:2/24:1)","SM",3747382.47705078,3217282.05054728
"Stearidonyl carnitine","CAR",3984877.71079712,3989733.91730754
"Stearoylcarnitine | hexadecanedioic acid mono-L-carnitine ester","CAR",5177294.88740921,5020704.39603551
"Tetradecanoylcarnitine","CAR",1168868.37157135,1147396.76535797
"FA(18:2)","FA",797993.487854004,501379.118619283
"PS(34:3)","PS",230942.862573242,167854.842203776
"LPG(20:2) | PG(20:2)_2","PG",122569.696972656,86295.3126220703
"FA(20:5)","FA",252804.470944214,205170.111462911
